transaction_id,customer_id_x,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag,transaction_datetime,hour,day_of_week,is_weekend,is_night,is_business_hours,log_amount,is_round_amount,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio,risk_velocity,avg_risk_score,max_risk_score,known_device_rate,source_daily_limit,source_monthly_limit,source_is_mule_account,customer_id_y,destination_daily_limit,destination_monthly_limit,destination_is_mule_account,customer_id,amount_to_daily_limit_ratio,amount_to_monthly_limit_ratio,location_risk_score,amount_risk_score,velocity_risk_score,anomaly_score,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures,txn_call_count,txn_escalation_rate,txn_outcome_reached_rate,txn_avg_call_duration,txn_avg_resolution_hours,hours_since_last_call,txn_alert_count,txn_high_priority_rate,txn_avg_alert_risk_score,txn_avg_false_positive_prob,hours_since_last_alert,relative_amount_to_avg,risk_score_gap,device_trust_gap,source_mule_account_rate
TXN-2024-002290,AU-CUST00304,ACC00000336,ACC00001127,212.3,AUD,Payment,2024-12-21,13:17:49,Payee-001178,Transfer to savings,Online Banking,DEV-UST00265,iPhone 13,203.199.211.29,RU,1,Completed,1,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2024-12-21 13:17:49,13,5,1,0,1,5.362699625477305,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,54.9678302532512,59759.0,0,0.0,782.0,Medium,Low,0.4024640657084189,0.34307854878478333,0.3333333333333333,0.0,0.0,13.0,16.0,1.0,25000.0,172015.0,0.0,AU-CUST00292,25000.0,171328.0,0.0,AU-CUST00888,0.008491660333586656,0.001234187517440238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TXN-2024-002290,AU-CUST00304,ACC00000336,ACC00001127,212.3,AUD,Payment,2024-12-21,13:17:49,Payee-001178,Transfer to savings,Online Banking,DEV-UST00265,iPhone 13,203.199.211.29,RU,1,Completed,1,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2024-12-21 13:17:49,13,5,1,0,1,5.362699625477305,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,54.9678302532512,59759.0,0,0.0,782.0,Medium,Low,0.4024640657084189,0.34307854878478333,0.3333333333333333,0.0,0.0,13.0,16.0,1.0,25000.0,172015.0,0.0,AU-CUST00292,24502.0,173545.0,0.0,AU-CUST00864,0.008491660333586656,0.001234187517440238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TXN-2024-002290,AU-CUST00304,ACC00000336,ACC00001127,212.3,AUD,Payment,2024-12-21,13:17:49,Payee-001178,Transfer to savings,Online Banking,DEV-UST00265,iPhone 13,203.199.211.29,RU,1,Completed,1,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2024-12-21 13:17:49,13,5,1,0,1,5.362699625477305,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,54.9678302532512,59759.0,0,0.0,782.0,Medium,Low,0.4024640657084189,0.34307854878478333,0.3333333333333333,0.0,0.0,13.0,16.0,1.0,6192.0,95726.0,0.0,AU-CUST00261,25000.0,171328.0,0.0,AU-CUST00888,0.03428063943161634,0.0022177651028445476,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TXN-2024-002290,AU-CUST00304,ACC00000336,ACC00001127,212.3,AUD,Payment,2024-12-21,13:17:49,Payee-001178,Transfer to savings,Online Banking,DEV-UST00265,iPhone 13,203.199.211.29,RU,1,Completed,1,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2024-12-21 13:17:49,13,5,1,0,1,5.362699625477305,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,54.9678302532512,59759.0,0,0.0,782.0,Medium,Low,0.4024640657084189,0.34307854878478333,0.3333333333333333,0.0,0.0,13.0,16.0,1.0,6192.0,95726.0,0.0,AU-CUST00261,24502.0,173545.0,0.0,AU-CUST00864,0.03428063943161634,0.0022177651028445476,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TXN-2024-002510,AU-CUST00269,ACC00000688,ACC00000271,132.78,AUD,Transfer,2024-12-28,15:55:34,Payee-000406,Restaurant,Mobile Banking,DEV-UST00093,iPhone 13,203.117.103.137,AU,1,Completed,0,,0,LEGITIMATE,18.0,Low,Low,Low,0,0,2024-12-28 15:55:34,15,5,1,0,1,4.896196659690262,False,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0,174613.0,0.0,AU-CUST00558,0.0,0.0,0.0,,0.019240689755107957,0.0007604201266794186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-005188,AU-CUST00955,ACC00000016,ACC00001057,406.17,AUD,Payment,2025-08-13,21:57:54,Payee-000895,Restaurant,Card Payment,DEV-UST00192,Samsung Galaxy S23,203.119.203.118,AU,1,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-08-13 21:57:54,21,2,0,0,0,6.0092307886519265,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,34.98151950718686,19200.0,1,0.02,569.0,Medium,Medium,0.7665982203969883,0.2941413327964566,0.25,0.75,0.0,30.0,51.0,1.0,0.0,0.0,0.0,,24439.0,163196.0,0.0,AU-CUST00817,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0
TXN-2024-001138,AU-CUST00847,ACC00000027,ACC00000103,64.42,AUD,Payment,2024-11-18,08:19:35,Payee-000474,Grocery shopping,Mobile Banking,DEV-UST00938,iPhone 14,203.48.43.20,AU,1,Completed,0,,0,LEGITIMATE,17.0,Low,Low,Low,0,0,2024-11-18 08:19:35,8,0,0,0,1,4.180828022110238,False,0.8660254037844387,-0.4999999999999998,0.0,1.0,33.98220396988364,26975.0,0,0.04,540.0,High,Medium,0.5229295003422314,0.13745413491391476,1.0,1.0,0.0,17.0,17.0,1.0,16291.0,166156.0,0.0,AU-CUST00023,0.0,0.0,0.0,,0.0039540878958998285,0.00038770560373622536,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003963,AU-CUST00833,ACC00000933,ACC00000861,48.56,AUD,Payment,2025-01-18,11:54:05,Payee-000029,Salary payment,Mobile Banking,DEV-UST00582,iPhone 14,203.34.87.170,AU,1,Blocked,0,,1,LEGITIMATE,49.0,Low,Low,Low,0,0,2025-01-18 11:54:05,11,5,1,0,1,3.9031840567609417,False,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,25.987679671457904,102278.0,0,0.0,753.0,High,Low,1.3333333333333333,0.29411764705882354,0.0,0.0,0.16666666666666666,30.4,49.0,1.0,0.0,0.0,0.0,,18339.0,41338.0,0.0,AU-CUST00690,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0
TXN-2024-003451,AU-CUST00021,ACC00000053,ACC00000286,143.9,AUD,Payment,2025-08-27,10:50:46,Payee-000371,Fuel,Online Banking,DEV-UST00411,iPhone 13,203.118.125.127,AU,1,Completed,0,,0,APP_BANK_IMPERSONATION,39.0,Low,Medium,Low,0,0,2025-08-27 10:50:46,10,2,0,0,1,4.976043849326636,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,56.96646132785763,10493.0,1,0.13,457.0,High,Medium,1.3086926762491444,0.05986478180700676,0.0,0.0,0.0,39.0,39.0,1.0,25000.0,34343.0,0.0,AU-CUST00045,5029.0,108763.0,0.0,AU-CUST00271,0.005755769769209232,0.0041899604006522245,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003451,AU-CUST00021,ACC00000053,ACC00000286,143.9,AUD,Payment,2025-08-27,10:50:46,Payee-000371,Fuel,Online Banking,DEV-UST00411,iPhone 13,203.118.125.127,AU,1,Completed,0,,0,APP_BANK_IMPERSONATION,39.0,Low,Medium,Low,0,0,2025-08-27 10:50:46,10,2,0,0,1,4.976043849326636,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,56.96646132785763,10493.0,1,0.13,457.0,High,Medium,1.3086926762491444,0.05986478180700676,0.0,0.0,0.0,39.0,39.0,1.0,25000.0,34343.0,0.0,AU-CUST00045,25000.0,92752.0,0.0,AU-CUST00252,0.005755769769209232,0.0041899604006522245,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-005855,AU-CUST00388,ACC00000872,ACC00000092,1064.69,AUD,Payment,2025-03-03,17:06:11,Payee-000713,Grocery shopping,Online Banking,DEV-UST00573,Unknown Device,203.237.221.136,AU,1,Completed,0,App Invoice Fraud pattern detected,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-03-03 17:06:11,17,0,0,0,1,6.971377755679085,False,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,33007.0,0.0,AU-CUST00705,5443.0,34981.0,0.0,AU-CUST00091,0.042585896564137436,0.03225551381483277,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-005855,AU-CUST00388,ACC00000872,ACC00000092,1064.69,AUD,Payment,2025-03-03,17:06:11,Payee-000713,Grocery shopping,Online Banking,DEV-UST00573,Unknown Device,203.237.221.136,AU,1,Completed,0,App Invoice Fraud pattern detected,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-03-03 17:06:11,17,0,0,0,1,6.971377755679085,False,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.0,108533.0,0.0,AU-CUST00621,5443.0,34981.0,0.0,AU-CUST00091,0.19270407239819007,0.009809737040927267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003565,AU-CUST00160,ACC00000712,ACC00000896,99.06,AUD,Transfer,2025-07-22,15:58:10,Payee-001227,Rent payment,Online Banking,DEV-UST00468,iPhone 13,203.80.148.218,AU,1,Completed,0,App Bank Impersonation pattern detected,0,MULE_ACTIVITY,12.0,Low,Medium,Low,0,0,2025-07-22 15:58:10,15,1,0,0,1,4.605770006060059,False,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9901.0,49580.0,0.0,AU-CUST00722,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010757,AU-CUST00039,ACC00000039,ACC00001037,278.89,AUD,Payment,2025-02-26,23:49:55,Payee-001211,Insurance,Online Banking,DEV-UST00600,Samsung Galaxy S23,203.98.31.249,AU,1,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-02-26 23:49:55,23,2,0,1,0,5.634396668837808,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,23.98904859685147,12792.0,0,0.0,667.0,High,Low,0.4024640657084189,0.6861570975695667,0.0,0.0,0.0,14.5,24.0,1.0,25000.0,32003.0,0.0,AU-CUST00026,5147.0,83144.0,0.0,AU-CUST00843,0.011155153793848245,0.008714223222097238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
TXN-2024-010757,AU-CUST00039,ACC00000039,ACC00001037,278.89,AUD,Payment,2025-02-26,23:49:55,Payee-001211,Insurance,Online Banking,DEV-UST00600,Samsung Galaxy S23,203.98.31.249,AU,1,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-02-26 23:49:55,23,2,0,1,0,5.634396668837808,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,26.986995208761122,114236.0,0,0.0,767.0,Medium,Low,1.483915126625599,0.2126869745605415,0.0,0.0,0.0,14.5,24.0,1.0,25000.0,32003.0,0.0,AU-CUST00026,5147.0,83144.0,0.0,AU-CUST00843,0.011155153793848245,0.008714223222097238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,20031.0,41136.0,0.0,AU-CUST00427,25000.0,140240.0,0.0,AU-CUST00039,0.008487420127795528,0.004133018936723631,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,20031.0,41136.0,0.0,AU-CUST00427,25000.0,41577.0,0.0,AU-CUST00041,0.008487420127795528,0.004133018936723631,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,25000.0,35224.0,0.0,AU-CUST00444,25000.0,140240.0,0.0,AU-CUST00039,0.006800527978880845,0.004826685592618879,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,25000.0,35224.0,0.0,AU-CUST00444,25000.0,41577.0,0.0,AU-CUST00041,0.006800527978880845,0.004826685592618879,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,24951.0,60456.0,0.0,AU-CUST00468,25000.0,140240.0,0.0,AU-CUST00039,0.006813882654697019,0.002812246720809832,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010372,AU-CUST00523,ACC00000584,ACC00000045,170.02,AUD,Payment,2025-04-09,09:06:58,Payee-001174,Bill payment,ATM,DEV-UST00550,iPhone 14,203.183.31.56,AU,1,Blocked,0,,0,LEGITIMATE,44.0,Low,Low,Low,0,0,2025-04-09 09:06:58,9,2,0,0,1,5.141780508727809,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,23.98904859685147,114086.0,0,0.0,663.0,Low,Low,1.2785763175906912,0.061188591531599446,0.0,0.0,0.0,44.0,44.0,1.0,24951.0,60456.0,0.0,AU-CUST00468,25000.0,41577.0,0.0,AU-CUST00041,0.006813882654697019,0.002812246720809832,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-000946,AU-CUST00046,ACC00000515,ACC00000164,573.04,AUD,Payment,2024-05-16,21:29:09,Payee-000215,Emergency help,Mobile Banking,DEV-UST00277,iPhone 13,203.182.183.23,AU,1,Completed,1,,0,LEGITIMATE,31.0,Low,Low,Low,0,0,2024-05-16 21:29:09,21,3,0,0,0,6.352699080302731,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,45.973990417522245,37724.0,0,0.0,525.0,Medium,Low,0.676249144421629,0.21941878801531875,0.0,0.3333333333333333,0.0,22.0,31.0,1.0,0.0,0.0,0.0,,13257.0,116826.0,0.0,AU-CUST00123,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.3333333333333333
TXN-2024-000946,AU-CUST00046,ACC00000515,ACC00000164,573.04,AUD,Payment,2024-05-16,21:29:09,Payee-000215,Emergency help,Mobile Banking,DEV-UST00277,iPhone 13,203.182.183.23,AU,1,Completed,1,,0,LEGITIMATE,31.0,Low,Low,Low,0,0,2024-05-16 21:29:09,21,3,0,0,0,6.352699080302731,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,45.973990417522245,37724.0,0,0.0,525.0,Medium,Low,0.676249144421629,0.21941878801531875,0.0,0.3333333333333333,0.0,22.0,31.0,1.0,0.0,0.0,0.0,,14840.0,32841.0,0.0,AU-CUST00148,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
TXN-2024-000946,AU-CUST00046,ACC00000515,ACC00000164,573.04,AUD,Payment,2024-05-16,21:29:09,Payee-000215,Emergency help,Mobile Banking,DEV-UST00277,iPhone 13,203.182.183.23,AU,1,Completed,1,,0,LEGITIMATE,31.0,Low,Low,Low,0,0,2024-05-16 21:29:09,21,3,0,0,0,6.352699080302731,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,25.987679671457904,116425.0,0,0.0,683.0,Low,Low,0.5995893223819302,0.24404911049862188,0.0,0.3333333333333333,0.0,22.0,31.0,1.0,0.0,0.0,0.0,,13257.0,116826.0,0.0,AU-CUST00123,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.3333333333333333
TXN-2024-000946,AU-CUST00046,ACC00000515,ACC00000164,573.04,AUD,Payment,2024-05-16,21:29:09,Payee-000215,Emergency help,Mobile Banking,DEV-UST00277,iPhone 13,203.182.183.23,AU,1,Completed,1,,0,LEGITIMATE,31.0,Low,Low,Low,0,0,2024-05-16 21:29:09,21,3,0,0,0,6.352699080302731,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,25.987679671457904,116425.0,0,0.0,683.0,Low,Low,0.5995893223819302,0.24404911049862188,0.0,0.3333333333333333,0.0,22.0,31.0,1.0,0.0,0.0,0.0,,14840.0,32841.0,0.0,AU-CUST00148,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
TXN-2024-004972,AU-CUST00496,ACC00000217,ACC00000992,30.47,AUD,Payment,2025-04-06,02:34:14,Payee-000553,Rent payment,Mobile Banking,DEV-UST00262,Samsung Galaxy S23,203.28.48.236,AU,1,Completed,0,,0,LEGITIMATE,28.0,Low,Low,Low,0,0,2025-04-06 02:34:14,2,6,1,1,0,3.4490347110763153,False,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,120350.0,0.0,AU-CUST00181,25000.0,198874.0,0.0,AU-CUST00786,0.001218751249950002,0.0002531761264966639,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-007566,AU-CUST00031,ACC00000361,ACC00000279,48.53,AUD,Payment,2025-09-22,17:44:38,Payee-001035,Salary payment,Online Banking,DEV-UST00980,iPhone 14,203.36.152.154,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-09-22 17:44:38,17,0,0,0,1,3.902578546600146,False,-0.9659258262890683,-0.25881904510252063,0.0,1.0,75.95345653661876,11335.0,1,0.01,555.0,High,Low,0.5174537987679672,0.6935346055254913,0.0,0.0,0.3333333333333333,23.0,40.0,1.0,25000.0,71784.0,0.0,AU-CUST00254,0.0,0.0,0.0,,0.0019411223551057959,0.0006760465278261475,0,0,0,0.274,1.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,825.0,0.30000000000000004,2273.6588888888887,0.0,-14.0,0.0,0.0
TXN-2024-007566,AU-CUST00031,ACC00000361,ACC00000279,48.53,AUD,Payment,2025-09-22,17:44:38,Payee-001035,Salary payment,Online Banking,DEV-UST00980,iPhone 14,203.36.152.154,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-09-22 17:44:38,17,0,0,0,1,3.902578546600146,False,-0.9659258262890683,-0.25881904510252063,0.0,1.0,75.95345653661876,11335.0,1,0.01,555.0,High,Low,0.5174537987679672,0.6935346055254913,0.0,0.0,0.3333333333333333,23.0,40.0,1.0,25000.0,192581.0,0.0,AU-CUST00279,0.0,0.0,0.0,,0.0019411223551057959,0.0002519965521180588,0,0,0,0.274,1.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,825.0,0.30000000000000004,2273.6588888888887,0.0,-14.0,0.0,0.0
TXN-2024-003081,AU-CUST00836,ACC00000859,ACC00000854,47.35,AUD,Payment,2025-01-03,08:56:46,Payee-000278,Rent payment,Online Banking,DEV-UST00812,iPhone 13,203.149.22.89,AU,1,Completed,0,,0,LEGITIMATE,15.0,Low,Low,Low,0,0,2025-01-03 08:56:46,8,4,0,0,1,3.8784662218993033,False,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,30890.0,0.0,AU-CUST00627,0.0,0.0,0.0,,0.0018939242430302788,0.001532808908743647,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003081,AU-CUST00836,ACC00000859,ACC00000854,47.35,AUD,Payment,2025-01-03,08:56:46,Payee-000278,Rent payment,Online Banking,DEV-UST00812,iPhone 13,203.149.22.89,AU,1,Completed,0,,0,LEGITIMATE,15.0,Low,Low,Low,0,0,2025-01-03 08:56:46,8,4,0,0,1,3.8784662218993033,False,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,176660.0,0.0,AU-CUST00663,0.0,0.0,0.0,,0.0018939242430302788,0.00026802746503189727,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
