account_id,customer_id,is_mule_account,in_degree,out_degree,total_degree,pagerank_centrality,betweenness_centrality,in_flow,out_flow,flow_ratio,avg_transaction_amount
ACC00000874,AU-CUST00663,0,1,0,1,0.0009124770846958745,0.0,702.8,0.0,0.0,702.8
ACC00000501,AU-CUST00379,0,2,0,2,0.0012716670900362863,0.0,1583.14,0.0,0.0,791.57
ACC00000741,AU-CUST00530,0,2,0,2,0.0013316759576019474,0.0,183.43,0.0,0.0,91.715
ACC00000741,AU-CUST00530,0,2,0,2,0.0013316759576019474,0.0,183.43,0.0,0.0,91.715
ACC00000751,AU-CUST00657,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00000751,AU-CUST00657,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00000751,AU-CUST00657,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00001116,AU-CUST00870,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00870,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00870,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00870,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00000818,AU-CUST00630,0,1,2,3,0.0009124770846958745,0.0,265.37,341.77000000000004,1.2878999133285602,202.38000000000002
ACC00000818,AU-CUST00630,0,1,2,3,0.0009124770846958745,0.0,265.37,341.77000000000004,1.2878999133285602,202.38000000000002
ACC00000406,AU-CUST00298,0,2,1,3,0.0009124770846958745,0.0,1058.87,566.03,0.5345604276256765,541.6333333333333
ACC00000892,AU-CUST00682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000892,AU-CUST00682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000752,AU-CUST00630,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00630,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00630,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00630,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00630,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000794,AU-CUST00624,0,1,0,1,0.0009124770846958745,0.0,39.04,0.0,0.0,39.04
ACC00000038,AU-CUST00030,0,1,1,2,0.0005980779300163196,0.0,17.99,75.35,4.188438021122846,46.669999999999995
ACC00000038,AU-CUST00030,0,1,1,2,0.0005980779300163196,0.0,17.99,75.35,4.188438021122846,46.669999999999995
ACC00000342,AU-CUST00251,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000544,AU-CUST00410,0,0,1,1,0.0004932782117898014,0.0,0.0,1001.45,1001450000.0000001,1001.45
ACC00000544,AU-CUST00410,0,0,1,1,0.0004932782117898014,0.0,0.0,1001.45,1001450000.0000001,1001.45
ACC00000805,AU-CUST00637,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000558,AU-CUST00455,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000558,AU-CUST00455,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001021,AU-CUST00788,0,1,0,1,0.0009124770846958745,0.0,8.04,0.0,0.0,8.04
ACC00000815,AU-CUST00620,0,1,1,2,0.0006923732903939816,0.0,14.35,8.6,0.5993031358885017,11.475
ACC00000917,AU-CUST00727,0,0,1,1,0.0004932782117898014,0.0,0.0,284.8,284800000.0,284.8
ACC00000881,AU-CUST00732,0,0,2,2,0.0004932782117898014,0.0,0.0,1621.65,1621650000.0000002,810.825
ACC00000881,AU-CUST00732,0,0,2,2,0.0004932782117898014,0.0,0.0,1621.65,1621650000.0000002,810.825
ACC00000881,AU-CUST00732,0,0,2,2,0.0004932782117898014,0.0,0.0,1621.65,1621650000.0000002,810.825
ACC00000453,AU-CUST00314,0,1,0,1,0.0009124770846958745,0.0,196.67,0.0,0.0,196.67
ACC00000453,AU-CUST00314,0,1,0,1,0.0009124770846958745,0.0,196.67,0.0,0.0,196.67
ACC00000604,AU-CUST00479,0,0,1,1,0.0004932782117898014,0.0,0.0,127.08,127080000.0,127.08
ACC00000604,AU-CUST00479,0,0,1,1,0.0004932782117898014,0.0,0.0,127.08,127080000.0,127.08
ACC00000870,AU-CUST00695,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000870,AU-CUST00695,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000870,AU-CUST00695,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000072,AU-CUST00055,0,1,1,2,0.001268649810508809,0.00012948181557421637,54.91,96.42,1.7559643052267349,75.66499999999999
ACC00000072,AU-CUST00055,0,1,1,2,0.001268649810508809,0.00012948181557421637,54.91,96.42,1.7559643052267349,75.66499999999999
ACC00000212,AU-CUST00192,0,1,0,1,0.0011223157311782994,0.0,772.09,0.0,0.0,772.09
ACC00000615,AU-CUST00459,0,0,1,1,0.0004932782117898014,0.0,0.0,5.16,5160000.0,5.16
ACC00001154,AU-CUST00912,0,0,1,1,0.0004932782117898014,0.0,0.0,125.82,125820000.0,125.82
ACC00000083,AU-CUST00071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000100,AU-CUST00074,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000100,AU-CUST00074,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000869,AU-CUST00680,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000869,AU-CUST00680,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000300,AU-CUST00258,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00258,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00258,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00258,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000282,AU-CUST00236,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000282,AU-CUST00236,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000282,AU-CUST00236,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000989,AU-CUST00823,0,0,1,1,0.0004932782117898014,0.0,0.0,5.06,5060000.0,5.06
ACC00000372,AU-CUST00304,0,1,0,1,0.000702877648242838,0.0,320.1,0.0,0.0,320.1
ACC00000295,AU-CUST00258,0,0,1,1,0.0004932782117898014,0.0,0.0,8.84,8840000.0,8.84
ACC00001147,AU-CUST00898,0,1,0,1,0.001329264880162443,0.0,363.11,0.0,0.0,363.11
ACC00001041,AU-CUST00833,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001041,AU-CUST00833,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001041,AU-CUST00833,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001127,AU-CUST00864,0,2,2,4,0.0025015922842325784,9.960139659555106e-05,221.77,384.69,1.7346349821887541,151.615
ACC00001127,AU-CUST00864,0,2,2,4,0.0025015922842325784,9.960139659555106e-05,221.77,384.69,1.7346349821887541,151.615
ACC00001109,AU-CUST00873,0,1,1,2,0.0009124770846958745,0.0,120.32,5.3,0.04404920212765957,62.809999999999995
ACC00001211,AU-CUST00964,0,1,4,5,0.000702877648242838,0.0,65.9,1018.96,15.462215477996965,216.97200000000004
ACC00001211,AU-CUST00964,0,1,4,5,0.000702877648242838,0.0,65.9,1018.96,15.462215477996965,216.97200000000004
ACC00000390,AU-CUST00283,0,1,0,1,0.0009720624674857185,0.0,39.6,0.0,0.0,39.6
ACC00000140,AU-CUST00122,1,2,1,3,0.002347562873238539,1.9920279319110212e-05,322.53999999999996,447.19,1.3864636944254978,256.57666666666665
ACC00000029,AU-CUST00020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000029,AU-CUST00020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000564,AU-CUST00459,0,1,0,1,0.0008809640111493053,0.0,307.26,0.0,0.0,307.26
ACC00001057,AU-CUST00817,0,3,0,3,0.0052079387305452906,0.0,3234.77,0.0,0.0,1078.2566666666667
ACC00000050,AU-CUST00048,0,0,1,1,0.0004932782117898014,0.0,0.0,326.93,326930000.0,326.93
ACC00000050,AU-CUST00048,0,0,1,1,0.0004932782117898014,0.0,0.0,326.93,326930000.0,326.93
ACC00000089,AU-CUST00064,0,0,1,1,0.0004932782117898014,0.0,0.0,43.67,43670000.0,43.67
ACC00000089,AU-CUST00064,0,0,1,1,0.0004932782117898014,0.0,0.0,43.67,43670000.0,43.67
ACC00000032,AU-CUST00033,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00000032,AU-CUST00033,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00000032,AU-CUST00033,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00000853,AU-CUST00711,0,0,1,1,0.0004932782117898014,0.0,0.0,142.37,142370000.0,142.37
ACC00001033,AU-CUST00805,0,1,1,2,0.0009124770846958745,0.0,560.96,1000.6,1.7837278950370792,780.78
ACC00001033,AU-CUST00805,0,1,1,2,0.0009124770846958745,0.0,560.96,1000.6,1.7837278950370792,780.78
ACC00000395,AU-CUST00319,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000395,AU-CUST00319,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000855,AU-CUST00682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000218,AU-CUST00175,0,1,0,1,0.0014197881262872194,0.0,417.13,0.0,0.0,417.13
ACC00000218,AU-CUST00175,0,1,0,1,0.0014197881262872194,0.0,417.13,0.0,0.0,417.13
ACC00000482,AU-CUST00363,0,2,1,3,0.002910809729311047,1.9920279319110212e-05,54.589999999999996,85.21,1.560908591317091,46.599999999999994
ACC00000482,AU-CUST00363,0,2,1,3,0.002910809729311047,1.9920279319110212e-05,54.589999999999996,85.21,1.560908591317091,46.599999999999994
ACC00000074,AU-CUST00064,0,0,2,2,0.0004932782117898014,0.0,0.0,390.25,390250000.0,195.125
ACC00000872,AU-CUST00705,0,1,3,4,0.000702877648242838,0.0,179.19,1769.3600000000001,9.874211730565323,487.13750000000005
ACC00000872,AU-CUST00705,0,1,3,4,0.000702877648242838,0.0,179.19,1769.3600000000001,9.874211730565323,487.13750000000005
ACC00000892,AU-CUST00735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000892,AU-CUST00735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000211,AU-CUST00171,0,1,2,3,0.0015717251587769798,9.960139659555106e-06,615.99,222.0,0.3603954609652754,279.33
ACC00001201,AU-CUST00945,0,1,0,1,0.0009124770846958745,0.0,49.73,0.0,0.0,49.73
ACC00000027,AU-CUST00023,0,0,1,1,0.0004932782117898014,0.0,0.0,64.42,64420000.00000001,64.42
ACC00000752,AU-CUST00609,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00609,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00609,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00609,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000752,AU-CUST00609,0,2,0,2,0.0030262045739645506,0.0,680.76,0.0,0.0,340.38
ACC00000817,AU-CUST00660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000361,AU-CUST00254,0,2,1,3,0.0010522100423312323,0.0,36.300000000000004,48.53,1.336914600550964,28.27666666666667
ACC00000361,AU-CUST00254,0,2,1,3,0.0010522100423312323,0.0,36.300000000000004,48.53,1.336914600550964,28.27666666666667
ACC00000497,AU-CUST00326,0,2,0,2,0.0011880792168688713,0.0,461.53,0.0,0.0,230.765
ACC00000962,AU-CUST00712,0,0,1,1,0.0004932782117898014,0.0,0.0,41.39,41390000.0,41.39
ACC00000328,AU-CUST00272,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000857,AU-CUST00705,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000857,AU-CUST00705,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000857,AU-CUST00705,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000913,AU-CUST00692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000913,AU-CUST00692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000913,AU-CUST00692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001008,AU-CUST00807,0,0,2,2,0.0004932782117898014,0.0,0.0,803.78,803780000.0,401.89
ACC00001118,AU-CUST00874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000858,AU-CUST00650,0,1,2,3,0.0006330111694251592,0.0,774.68,93.15,0.12024319719109827,289.27666666666664
ACC00000858,AU-CUST00650,0,1,2,3,0.0006330111694251592,0.0,774.68,93.15,0.12024319719109827,289.27666666666664
ACC00000202,AU-CUST00135,0,0,1,1,0.0004932782117898014,0.0,0.0,541.6,541600000.0,541.6
ACC00000202,AU-CUST00135,0,0,1,1,0.0004932782117898014,0.0,0.0,541.6,541600000.0,541.6
ACC00000313,AU-CUST00268,0,1,4,5,0.000702877648242838,0.0,5.88,3150.34,535.7721088435375,631.244
ACC00001245,AU-CUST00980,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00001245,AU-CUST00980,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00001245,AU-CUST00980,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00000493,AU-CUST00399,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000969,AU-CUST00784,1,3,0,3,0.0012618094787842688,0.0,377.19000000000005,0.0,0.0,125.73000000000002
ACC00000869,AU-CUST00686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000869,AU-CUST00686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000882,AU-CUST00676,1,0,2,2,0.0004932782117898014,0.0,0.0,46.11,46110000.0,23.055
ACC00000219,AU-CUST00169,0,0,1,1,0.0004932782117898014,0.0,0.0,87.03,87030000.0,87.03
ACC00000219,AU-CUST00169,0,0,1,1,0.0004932782117898014,0.0,0.0,87.03,87030000.0,87.03
ACC00000437,AU-CUST00357,0,0,2,2,0.0004932782117898014,0.0,0.0,192.60999999999999,192610000.0,96.30499999999999
ACC00000940,AU-CUST00681,0,2,1,3,0.001122076521148911,0.0,321.6,5.04,0.015671641791044775,108.88000000000001
ACC00000939,AU-CUST00728,0,2,1,3,0.0013316759576019474,0.0,1167.48,479.14,0.4104053174358447,548.8733333333333
ACC00000939,AU-CUST00728,0,2,1,3,0.0013316759576019474,0.0,1167.48,479.14,0.4104053174358447,548.8733333333333
ACC00000164,AU-CUST00148,0,2,0,2,0.001035794510472806,0.0,650.1099999999999,0.0,0.0,325.05499999999995
ACC00000164,AU-CUST00148,0,2,0,2,0.001035794510472806,0.0,650.1099999999999,0.0,0.0,325.05499999999995
ACC00000801,AU-CUST00653,0,1,2,3,0.0007919208296960716,0.0,5.04,48.88,9.6984126984127,17.973333333333333
ACC00000292,AU-CUST00240,0,0,1,1,0.0004932782117898014,0.0,0.0,99.48,99480000.00000001,99.48
ACC00000292,AU-CUST00240,0,0,1,1,0.0004932782117898014,0.0,0.0,99.48,99480000.00000001,99.48
ACC00000245,AU-CUST00156,0,2,0,2,0.001341825879175946,0.0,117.25,0.0,0.0,58.625
ACC00001209,AU-CUST00957,0,0,2,2,0.0004932782117898014,0.0,0.0,33.4,33400000.0,16.7
ACC00001209,AU-CUST00957,0,0,2,2,0.0004932782117898014,0.0,0.0,33.4,33400000.0,16.7
ACC00000214,AU-CUST00165,0,1,0,1,0.00137066770088813,0.0,256.83,0.0,0.0,256.83
ACC00000216,AU-CUST00160,0,4,1,5,0.0016094932934232497,3.9840558638220425e-05,74.21,163.69,2.20576741679019,47.58
ACC00000216,AU-CUST00160,0,4,1,5,0.0016094932934232497,3.9840558638220425e-05,74.21,163.69,2.20576741679019,47.58
ACC00000273,AU-CUST00215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000273,AU-CUST00215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000273,AU-CUST00215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000803,AU-CUST00586,0,0,1,1,0.0004932782117898014,0.0,0.0,166.69,166690000.0,166.69
ACC00000803,AU-CUST00586,0,0,1,1,0.0004932782117898014,0.0,0.0,166.69,166690000.0,166.69
ACC00000998,AU-CUST00812,0,0,2,2,0.0004932782117898014,0.0,0.0,226.86,226860000.00000003,113.43
ACC00000998,AU-CUST00812,0,0,2,2,0.0004932782117898014,0.0,0.0,226.86,226860000.00000003,113.43
ACC00000252,AU-CUST00176,0,2,0,2,0.0011663322846693844,0.0,378.22,0.0,0.0,189.11
ACC00000268,AU-CUST00226,0,0,1,1,0.0004932782117898014,0.0,0.0,54.06,54060000.00000001,54.06
ACC00000268,AU-CUST00226,0,0,1,1,0.0004932782117898014,0.0,0.0,54.06,54060000.00000001,54.06
ACC00000336,AU-CUST00292,0,1,2,3,0.0029014271217973125,8.964125693599595e-05,301.98,217.86,0.7214385058613153,173.28
ACC00000336,AU-CUST00292,0,1,2,3,0.0029014271217973125,8.964125693599595e-05,301.98,217.86,0.7214385058613153,173.28
ACC00000897,AU-CUST00701,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001083,AU-CUST00835,0,0,1,1,0.0004932782117898014,0.0,0.0,833.58,833580000.0000001,833.58
ACC00001083,AU-CUST00835,0,0,1,1,0.0004932782117898014,0.0,0.0,833.58,833580000.0000001,833.58
ACC00001083,AU-CUST00835,0,0,1,1,0.0004932782117898014,0.0,0.0,833.58,833580000.0000001,833.58
ACC00000970,AU-CUST00777,0,2,0,2,0.001020696968784663,0.0,92.92999999999999,0.0,0.0,46.464999999999996
ACC00000970,AU-CUST00777,0,2,0,2,0.001020696968784663,0.0,92.92999999999999,0.0,0.0,46.464999999999996
ACC00000817,AU-CUST00631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000817,AU-CUST00631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001092,AU-CUST00862,0,1,0,1,0.000702877648242838,0.0,789.69,0.0,0.0,789.69
ACC00001092,AU-CUST00862,0,1,0,1,0.000702877648242838,0.0,789.69,0.0,0.0,789.69
ACC00001092,AU-CUST00862,0,1,0,1,0.000702877648242838,0.0,789.69,0.0,0.0,789.69
ACC00000203,AU-CUST00164,0,1,0,1,0.0006262130710031006,0.0,105.06,0.0,0.0,105.06
ACC00000203,AU-CUST00164,0,1,0,1,0.0006262130710031006,0.0,105.06,0.0,0.0,105.06
ACC00001231,AU-CUST00968,0,0,2,2,0.0004932782117898014,0.0,0.0,151.47,151470000.0,75.735
ACC00001231,AU-CUST00968,0,0,2,2,0.0004932782117898014,0.0,0.0,151.47,151470000.0,75.735
ACC00000195,AU-CUST00137,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000210,AU-CUST00191,0,1,0,1,0.0007919208296960716,0.0,39.04,0.0,0.0,39.04
ACC00000217,AU-CUST00181,0,0,2,2,0.0004932782117898014,0.0,0.0,36.28,36280000.0,18.14
ACC00000787,AU-CUST00612,0,0,1,1,0.0004932782117898014,0.0,0.0,143.02,143020000.00000003,143.02
ACC00000787,AU-CUST00612,0,0,1,1,0.0004932782117898014,0.0,0.0,143.02,143020000.00000003,143.02
ACC00000218,AU-CUST00148,0,1,0,1,0.0014197881262872194,0.0,417.13,0.0,0.0,417.13
ACC00000218,AU-CUST00148,0,1,0,1,0.0014197881262872194,0.0,417.13,0.0,0.0,417.13
ACC00000847,AU-CUST00632,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001141,AU-CUST00913,0,0,1,1,0.0004932782117898014,0.0,0.0,40.67,40670000.0,40.67
ACC00001141,AU-CUST00913,0,0,1,1,0.0004932782117898014,0.0,0.0,40.67,40670000.0,40.67
ACC00001141,AU-CUST00913,0,0,1,1,0.0004932782117898014,0.0,0.0,40.67,40670000.0,40.67
ACC00000199,AU-CUST00190,0,2,4,6,0.0010964658058517057,6.972097761688575e-05,67.49000000000001,1867.85,27.675951992887832,322.5566666666667
ACC00000032,AU-CUST00030,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00000032,AU-CUST00030,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00000032,AU-CUST00030,0,2,0,2,0.0008521989571959731,0.0,112.78,0.0,0.0,56.39
ACC00001168,AU-CUST00915,0,1,0,1,0.002284070610402848,0.0,50.13,0.0,0.0,50.13
ACC00001168,AU-CUST00915,0,1,0,1,0.002284070610402848,0.0,50.13,0.0,0.0,50.13
ACC00000970,AU-CUST00799,0,2,0,2,0.001020696968784663,0.0,92.92999999999999,0.0,0.0,46.464999999999996
ACC00000970,AU-CUST00799,0,2,0,2,0.001020696968784663,0.0,92.92999999999999,0.0,0.0,46.464999999999996
ACC00000491,AU-CUST00327,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00327,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00327,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00327,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00001001,AU-CUST00798,0,2,1,3,0.0022463795182749565,1.9920279319110212e-05,1662.7,267.52,0.1608949299332411,643.4066666666666
ACC00000643,AU-CUST00553,0,1,1,2,0.0010905634476023418,0.0,150.37,21.26,0.1413845846910953,85.815
ACC00001124,AU-CUST00860,0,0,2,2,0.0004932782117898014,0.0,0.0,54.459999999999994,54459999.99999999,27.229999999999997
ACC00000931,AU-CUST00711,0,0,3,3,0.0004932782117898014,0.0,0.0,860.36,860360000.0,286.7866666666667
ACC00000931,AU-CUST00711,0,0,3,3,0.0004932782117898014,0.0,0.0,860.36,860360000.0,286.7866666666667
ACC00000060,AU-CUST00054,0,1,5,6,0.0007790772885598921,0.0,805.4,1980.8400000000001,2.459448721132357,464.3733333333334
ACC00000611,AU-CUST00461,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00461,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00461,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00461,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000491,AU-CUST00389,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00389,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00389,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000491,AU-CUST00389,0,1,0,1,0.000702877648242838,0.0,59.74,0.0,0.0,59.74
ACC00000249,AU-CUST00197,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000249,AU-CUST00197,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000249,AU-CUST00197,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001093,AU-CUST00882,0,0,1,1,0.0004932782117898014,0.0,0.0,120.32,120320000.0,120.32
ACC00000909,AU-CUST00729,0,1,0,1,0.0009720624674857185,0.0,56.87,0.0,0.0,56.87
ACC00000909,AU-CUST00729,0,1,0,1,0.0009720624674857185,0.0,56.87,0.0,0.0,56.87
ACC00000936,AU-CUST00760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000936,AU-CUST00760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000638,AU-CUST00494,0,0,3,3,0.0004932782117898014,0.0,0.0,406.51,406510000.0,135.50333333333333
ACC00000015,AU-CUST00013,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000015,AU-CUST00013,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000642,AU-CUST00505,0,1,0,1,0.000702877648242838,0.0,106.41,0.0,0.0,106.41
ACC00000642,AU-CUST00505,0,1,0,1,0.000702877648242838,0.0,106.41,0.0,0.0,106.41
ACC00000487,AU-CUST00396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001193,AU-CUST00946,0,0,1,1,0.0004932782117898014,0.0,0.0,729.23,729230000.0,729.23
ACC00001193,AU-CUST00946,0,0,1,1,0.0004932782117898014,0.0,0.0,729.23,729230000.0,729.23
ACC00000779,AU-CUST00601,0,3,6,9,0.002641007009580253,8.964125693599595e-05,1352.41,1485.01,1.0980471898314859,315.2688888888889
ACC00001133,AU-CUST00891,0,1,1,2,0.0007919208296960716,0.0,14.15,63.79,4.508127208480565,38.97
ACC00001133,AU-CUST00891,0,1,1,2,0.0007919208296960716,0.0,14.15,63.79,4.508127208480565,38.97
ACC00000797,AU-CUST00628,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000797,AU-CUST00628,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000765,AU-CUST00643,0,0,2,2,0.0004932782117898014,0.0,0.0,26.67,26670000.000000004,13.335
ACC00000240,AU-CUST00149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000240,AU-CUST00149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000282,AU-CUST00205,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000282,AU-CUST00205,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000282,AU-CUST00205,0,0,2,2,0.0004932782117898014,0.0,0.0,378.75,378750000.0,189.375
ACC00000793,AU-CUST00658,0,2,0,2,0.000971839205664697,0.0,889.61,0.0,0.0,444.805
