event_id,customer_id,transaction_id,event_timestamp,anomaly_score,behavioral_flags,session_duration_seconds,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures
BEH-00007626,AU-CUST00396,TXN-2024-007626,2025-09-03T12:41:51,0.244,NORMAL,1670,0,0.223,False,False,0
BEH-00007627,AU-CUST00495,TXN-2024-007627,2025-07-17T02:57:43,0.025,NORMAL,1334,0,0.185,False,False,0
BEH-00007628,AU-CUST00454,TXN-2024-007628,2025-06-27T18:59:43,0.242,NORMAL,280,0,0.025,False,False,0
BEH-00007629,AU-CUST00011,TXN-2024-007629,2025-05-18T05:24:43,0.268,NORMAL,719,0,0.064,False,False,0
BEH-00007630,AU-CUST00987,TXN-2024-007630,2025-06-09T08:29:17,0.038,NORMAL,1108,0,0.084,False,False,0
BEH-00007631,AU-CUST00663,TXN-2024-007631,2025-01-31T01:59:00,0.051,NORMAL,1282,0,0.281,False,False,0
BEH-00007632,AU-CUST00596,TXN-2024-007632,2025-05-04T08:03:05,0.397,NORMAL,1256,0,0.002,False,False,0
BEH-00007633,AU-CUST00098,TXN-2024-007633,2025-08-25T09:15:32,0.327,NORMAL,415,0,0.095,False,False,0
BEH-00007634,AU-CUST00775,TXN-2024-007634,2025-03-19T09:29:27,0.099,NORMAL,400,0,0.04,False,False,0
BEH-00007635,AU-CUST00960,TXN-2024-007635,2025-04-29T04:52:49,0.731,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1619,0,0.964,True,True,3
BEH-00007636,AU-CUST00813,TXN-2024-007636,2025-03-06T04:49:27,0.266,NORMAL,1163,0,0.178,False,False,0
BEH-00007637,AU-CUST00247,TXN-2024-007637,2024-12-25T23:24:03,0.159,NORMAL,1141,0,0.3,False,False,0
BEH-00007638,AU-CUST00178,TXN-2024-007638,2025-06-30T20:31:35,0.123,NORMAL,94,0,0.087,False,False,0
BEH-00007639,AU-CUST00363,TXN-2024-007639,2025-07-13T13:07:46,0.326,NORMAL,1110,0,0.175,False,False,0
BEH-00007640,AU-CUST00024,TXN-2024-007640,2025-09-08T08:05:56,0.038,NORMAL,120,0,0.26,False,False,0
BEH-00007641,AU-CUST00548,TXN-2024-007641,2025-02-10T19:16:58,0.312,NORMAL,316,0,0.076,False,False,0
BEH-00007642,AU-CUST00450,TXN-2024-007642,2025-06-12T18:29:30,0.322,NORMAL,1463,0,0.122,False,False,0
BEH-00007643,AU-CUST00495,TXN-2024-007643,2025-08-18T07:18:42,0.102,NORMAL,1644,0,0.076,False,False,0
BEH-00007644,AU-CUST00991,TXN-2024-007644,2025-03-24T09:18:59,0.3,NORMAL,1258,0,0.071,False,False,0
BEH-00007645,AU-CUST00649,TXN-2024-007645,2025-04-20T07:10:00,0.107,NORMAL,278,0,0.166,False,False,0
BEH-00007646,AU-CUST00408,TXN-2024-007646,2025-04-02T03:18:02,0.267,NORMAL,142,0,0.16,False,False,0
BEH-00007647,AU-CUST00780,TXN-2024-007647,2025-07-31T12:11:58,0.054,NORMAL,484,0,0.046,False,False,0
BEH-00007648,AU-CUST00365,TXN-2024-007648,2025-03-11T22:45:53,0.133,NORMAL,440,0,0.128,False,False,0
BEH-00007649,AU-CUST00753,TXN-2024-007649,2025-05-29T19:11:10,0.041,NORMAL,268,0,0.023,False,False,0
BEH-00007650,AU-CUST00932,TXN-2024-007650,2025-02-16T13:28:07,0.038,NORMAL,579,0,0.224,False,False,0
BEH-00007651,AU-CUST00907,TXN-2024-007651,2025-05-24T16:06:19,0.058,NORMAL,1502,0,0.04,False,False,0
BEH-00007652,AU-CUST00514,TXN-2024-007652,2025-07-05T21:39:59,0.077,NORMAL,379,0,0.163,False,False,0
BEH-00007653,AU-CUST00461,TXN-2024-007653,2025-04-24T12:16:04,0.3,NORMAL,1273,0,0.229,False,False,0
BEH-00007654,AU-CUST00392,TXN-2024-007654,2025-07-22T19:11:38,0.236,NORMAL,617,0,0.278,False,False,0
BEH-00007655,AU-CUST00530,TXN-2024-007655,2024-11-28T03:56:03,0.087,NORMAL,496,0,0.188,False,False,0
BEH-00007656,AU-CUST00935,TXN-2024-007656,2025-06-06T15:46:31,0.349,NORMAL,246,0,0.066,False,False,0
BEH-00007657,AU-CUST00874,TXN-2024-007657,2025-05-03T11:13:43,0.24,NORMAL,1582,0,0.018,False,False,0
BEH-00007658,AU-CUST00602,TXN-2024-007658,2024-08-25T02:10:16,0.217,NORMAL,1185,0,0.063,False,False,0
BEH-00007659,AU-CUST00276,TXN-2024-007659,2024-04-26T16:00:29,0.247,NORMAL,734,0,0.239,False,False,0
BEH-00007660,AU-CUST00371,TXN-2024-007660,2025-06-12T06:05:55,0.004,NORMAL,1568,0,0.014,False,False,0
BEH-00007661,AU-CUST00243,TXN-2024-007661,2025-02-25T02:14:22,0.232,NORMAL,167,0,0.206,False,False,0
BEH-00007662,AU-CUST00183,TXN-2024-007662,2025-06-05T09:06:52,0.351,NORMAL,237,0,0.048,False,False,0
BEH-00007663,AU-CUST00010,TXN-2024-007663,2025-07-02T16:04:04,0.102,NORMAL,677,0,0.151,False,False,0
BEH-00007664,AU-CUST00770,TXN-2024-007664,2024-12-07T04:14:53,0.179,NORMAL,662,0,0.211,False,False,0
BEH-00007665,AU-CUST00733,TXN-2024-007665,2025-07-25T23:39:42,0.171,NORMAL,457,0,0.041,False,False,0
BEH-00007666,AU-CUST00176,TXN-2024-007666,2025-06-16T04:06:57,0.25,NORMAL,68,0,0.297,False,False,0
BEH-00007667,AU-CUST00682,TXN-2024-007667,2025-09-03T04:35:57,0.14,NORMAL,1743,0,0.077,False,False,0
BEH-00007668,AU-CUST00163,TXN-2024-007668,2025-08-27T02:44:36,0.394,NORMAL,831,0,0.279,False,False,0
BEH-00007669,AU-CUST00271,TXN-2024-007669,2025-08-25T05:59:06,0.773,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1757,0,0.891,True,False,3
BEH-00007670,AU-CUST00254,TXN-2024-007670,2025-08-23T04:50:56,0.313,NORMAL,1192,0,0.144,False,False,0
BEH-00007671,AU-CUST00126,TXN-2024-007671,2025-04-27T11:02:29,0.284,NORMAL,285,0,0.228,False,False,0
BEH-00007672,AU-CUST00723,TXN-2024-007672,2025-04-18T06:31:23,0.773,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,1274,4,0.626,False,True,1
BEH-00007673,AU-CUST00042,TXN-2024-007673,2025-09-07T17:53:42,0.303,NORMAL,1280,0,0.149,False,False,0
BEH-00007674,AU-CUST00398,TXN-2024-007674,2024-12-21T23:46:07,0.957,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,317,3,0.877,False,True,1
BEH-00007675,AU-CUST00479,TXN-2024-007675,2025-09-28T11:53:34,0.375,NORMAL,291,0,0.27,False,False,0
BEH-00007676,AU-CUST00573,TXN-2024-007676,2025-08-31T00:35:13,0.096,NORMAL,1147,0,0.123,False,False,0
BEH-00007677,AU-CUST00191,TXN-2024-007677,2024-12-07T03:53:40,0.08,NORMAL,785,0,0.084,False,False,0
BEH-00007678,AU-CUST00463,TXN-2024-007678,2025-06-13T07:32:01,0.359,NORMAL,1323,0,0.137,False,False,0
BEH-00007679,AU-CUST00791,TXN-2024-007679,2025-08-12T18:11:14,0.234,NORMAL,1730,0,0.237,False,False,0
BEH-00007680,AU-CUST00369,TXN-2024-007680,2025-05-13T05:33:06,0.199,NORMAL,1781,0,0.014,False,False,0
BEH-00007681,AU-CUST00948,TXN-2024-007681,2025-08-19T13:24:56,0.737,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,621,4,0.817,False,True,2
BEH-00007682,AU-CUST00421,TXN-2024-007682,2025-09-24T22:39:39,0.776,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1140,4,0.976,False,True,2
BEH-00007683,AU-CUST00774,TXN-2024-007683,2024-11-19T19:22:13,0.376,NORMAL,1439,0,0.03,False,False,0
BEH-00007684,AU-CUST00112,TXN-2024-007684,2025-06-21T14:28:00,0.061,NORMAL,145,0,0.293,False,False,0
BEH-00007685,AU-CUST00848,TXN-2024-007685,2024-11-26T06:32:30,0.672,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,107,2,0.628,False,False,1
BEH-00007686,AU-CUST00472,TXN-2024-007686,2025-05-26T09:07:30,0.335,NORMAL,1700,0,0.129,False,False,0
BEH-00007687,AU-CUST00992,TXN-2024-007687,2025-06-11T00:34:32,0.09,NORMAL,367,0,0.136,False,False,0
BEH-00007688,AU-CUST00695,TXN-2024-007688,2025-09-14T10:17:42,0.127,NORMAL,1303,0,0.129,False,False,0
BEH-00007689,AU-CUST00736,TXN-2024-007689,2025-05-18T04:30:49,0.115,NORMAL,468,0,0.295,False,False,0
BEH-00007690,AU-CUST00146,TXN-2024-007690,2025-09-11T10:30:05,0.372,NORMAL,1656,0,0.216,False,False,0
BEH-00007691,AU-CUST00564,TXN-2024-007691,2025-03-08T00:28:22,0.252,NORMAL,589,0,0.138,False,False,0
BEH-00007692,AU-CUST00732,TXN-2024-007692,2025-02-03T08:42:06,0.894,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,1269,1,0.727,False,False,2
BEH-00007693,AU-CUST00809,TXN-2024-007693,2025-09-02T02:45:09,0.33,NORMAL,214,0,0.027,False,False,0
BEH-00007694,AU-CUST00371,TXN-2024-007694,2025-03-11T19:18:43,0.277,NORMAL,1653,0,0.138,False,False,0
BEH-00007695,AU-CUST00560,TXN-2024-007695,2024-11-28T07:21:17,0.063,NORMAL,102,0,0.213,False,False,0
BEH-00007696,AU-CUST00169,TXN-2024-007696,2025-04-23T13:00:44,0.026,NORMAL,228,0,0.184,False,False,0
BEH-00007697,AU-CUST00423,TXN-2024-007697,2025-06-12T04:17:32,0.295,NORMAL,1050,0,0.254,False,False,0
BEH-00007698,AU-CUST00468,TXN-2024-007698,2024-09-22T10:06:46,0.387,NORMAL,1771,0,0.188,False,False,0
BEH-00007699,AU-CUST00034,TXN-2024-007699,2025-02-07T20:04:17,0.062,NORMAL,1321,0,0.245,False,False,0
BEH-00007700,AU-CUST00917,TXN-2024-007700,2025-07-06T03:21:19,0.235,NORMAL,1125,0,0.021,False,False,0
BEH-00007701,AU-CUST00637,TXN-2024-007701,2025-07-03T17:00:00,0.083,NORMAL,276,0,0.064,False,False,0
BEH-00007702,AU-CUST00179,TXN-2024-007702,2024-09-07T01:00:43,0.318,NORMAL,990,0,0.116,False,False,0
BEH-00007703,AU-CUST00897,TXN-2024-007703,2025-05-05T13:17:07,0.122,NORMAL,1080,0,0.185,False,False,0
BEH-00007704,AU-CUST00686,TXN-2024-007704,2025-02-01T21:33:51,0.371,NORMAL,471,0,0.117,False,False,0
BEH-00007705,AU-CUST00687,TXN-2024-007705,2025-08-31T22:58:46,0.158,NORMAL,814,0,0.275,False,False,0
BEH-00007706,AU-CUST00932,TXN-2024-007706,2024-07-20T07:20:43,0.241,NORMAL,446,0,0.289,False,False,0
BEH-00007707,AU-CUST00397,TXN-2024-007707,2024-11-27T05:03:25,0.003,NORMAL,1728,0,0.248,False,False,0
BEH-00007708,AU-CUST00352,TXN-2024-007708,2025-07-02T07:03:03,0.321,NORMAL,76,0,0.014,False,False,0
BEH-00007709,AU-CUST00612,TXN-2024-007709,2025-08-02T08:50:25,0.071,NORMAL,1618,0,0.143,False,False,0
BEH-00007710,AU-CUST00887,TXN-2024-007710,2025-05-11T08:50:37,0.288,NORMAL,707,0,0.287,False,False,0
BEH-00007711,AU-CUST00812,TXN-2024-007711,2024-12-30T01:09:07,0.027,NORMAL,820,0,0.236,False,False,0
BEH-00007712,AU-CUST00784,TXN-2024-007712,2025-04-06T12:03:10,0.306,NORMAL,639,0,0.02,False,False,0
BEH-00007713,AU-CUST00761,TXN-2024-007713,2025-09-10T10:49:18,0.116,NORMAL,1606,0,0.106,False,False,0
BEH-00007714,AU-CUST00036,TXN-2024-007714,2025-08-18T03:30:09,0.29,NORMAL,673,0,0.138,False,False,0
BEH-00007715,AU-CUST00482,TXN-2024-007715,2025-07-02T01:09:02,0.001,NORMAL,91,0,0.256,False,False,0
BEH-00007716,AU-CUST00353,TXN-2024-007716,2024-08-30T03:21:15,0.353,NORMAL,1159,0,0.065,False,False,0
BEH-00007717,AU-CUST00358,TXN-2024-007717,2025-08-03T06:34:14,0.385,NORMAL,1429,0,0.286,False,False,0
BEH-00007718,AU-CUST00854,TXN-2024-007718,2025-06-21T10:14:12,0.371,NORMAL,553,0,0.209,False,False,0
BEH-00007719,AU-CUST00391,TXN-2024-007719,2025-01-23T04:29:16,0.009,NORMAL,1041,0,0.268,False,False,0
BEH-00007720,AU-CUST00834,TXN-2024-007720,2025-01-17T22:47:29,0.004,NORMAL,289,0,0.185,False,False,0
BEH-00007721,AU-CUST00907,TXN-2024-007721,2025-01-20T14:07:37,0.253,NORMAL,239,0,0.273,False,False,0
BEH-00007722,AU-CUST00447,TXN-2024-007722,2025-09-16T18:46:12,0.033,NORMAL,1045,0,0.297,False,False,0
BEH-00007723,AU-CUST00167,TXN-2024-007723,2025-05-21T07:14:59,0.333,NORMAL,494,0,0.13,False,False,0
BEH-00007724,AU-CUST00693,TXN-2024-007724,2025-05-28T07:10:38,0.38,NORMAL,776,0,0.267,False,False,0
BEH-00007725,AU-CUST00862,TXN-2024-007725,2025-08-11T01:52:55,0.004,NORMAL,1787,0,0.09,False,False,0
BEH-00007726,AU-CUST00398,TXN-2024-007726,2024-11-04T09:35:17,0.147,NORMAL,1713,0,0.051,False,False,0
BEH-00007727,AU-CUST00193,TXN-2024-007727,2025-05-06T17:02:05,0.142,NORMAL,1506,0,0.213,False,False,0
BEH-00007728,AU-CUST00517,TXN-2024-007728,2025-01-11T05:23:40,0.201,NORMAL,101,0,0.282,False,False,0
BEH-00007729,AU-CUST00982,TXN-2024-007729,2025-09-25T05:14:35,0.231,NORMAL,1161,0,0.17,False,False,0
BEH-00007730,AU-CUST00512,TXN-2024-007730,2025-02-09T00:13:08,0.903,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,327,0,0.963,False,False,3
BEH-00007731,AU-CUST00439,TXN-2024-007731,2025-08-11T05:38:38,0.27,NORMAL,123,0,0.228,False,False,0
BEH-00007732,AU-CUST00429,TXN-2024-007732,2025-08-17T00:30:15,0.231,NORMAL,1291,0,0.02,False,False,0
BEH-00007733,AU-CUST00728,TXN-2024-007733,2025-09-03T13:48:27,0.283,NORMAL,448,0,0.025,False,False,0
BEH-00007734,AU-CUST00336,TXN-2024-007734,2025-04-09T05:59:33,0.185,NORMAL,213,0,0.233,False,False,0
BEH-00007735,AU-CUST00723,TXN-2024-007735,2024-11-29T00:07:59,0.257,NORMAL,1298,0,0.024,False,False,0
BEH-00007736,AU-CUST00986,TXN-2024-007736,2025-09-28T19:54:48,0.226,NORMAL,570,0,0.241,False,False,0
BEH-00007737,AU-CUST00769,TXN-2024-007737,2025-07-02T20:13:16,0.235,NORMAL,1393,0,0.002,False,False,0
BEH-00007738,AU-CUST00929,TXN-2024-007738,2024-08-25T11:37:42,0.035,NORMAL,1499,0,0.191,False,False,0
BEH-00007739,AU-CUST00786,TXN-2024-007739,2025-08-30T20:14:11,0.358,NORMAL,716,0,0.09,False,False,0
BEH-00007740,AU-CUST00840,TXN-2024-007740,2025-09-17T13:12:08,0.243,NORMAL,1501,0,0.291,False,False,0
BEH-00007741,AU-CUST00039,TXN-2024-007741,2025-08-06T16:07:26,0.361,NORMAL,467,0,0.104,False,False,0
BEH-00007742,AU-CUST00349,TXN-2024-007742,2025-08-13T22:28:11,0.29,NORMAL,1484,0,0.223,False,False,0
BEH-00007743,AU-CUST00268,TXN-2024-007743,2025-07-17T07:45:20,0.199,NORMAL,747,0,0.011,False,False,0
BEH-00007744,AU-CUST00862,TXN-2024-007744,2025-07-15T13:51:04,0.008,NORMAL,555,0,0.15,False,False,0
BEH-00007745,AU-CUST00228,TXN-2024-007745,2025-09-12T15:08:25,0.061,NORMAL,912,0,0.127,False,False,0
BEH-00007746,AU-CUST00968,TXN-2024-007746,2025-07-10T23:23:07,0.205,NORMAL,1232,0,0.015,False,False,0
BEH-00007747,AU-CUST00693,TXN-2024-007747,2025-07-16T19:56:37,0.201,NORMAL,1506,0,0.008,False,False,0
BEH-00007748,AU-CUST00121,TXN-2024-007748,2024-03-23T04:36:12,0.181,NORMAL,1135,0,0.174,False,False,0
BEH-00007749,AU-CUST00680,TXN-2024-007749,2024-04-24T05:29:56,0.37,NORMAL,577,0,0.097,False,False,0
BEH-00007750,AU-CUST00338,TXN-2024-007750,2025-06-28T02:51:28,0.311,NORMAL,267,0,0.204,False,False,0
BEH-00007751,AU-CUST00291,TXN-2024-007751,2025-04-04T23:04:53,0.263,NORMAL,1538,0,0.293,False,False,0
BEH-00007752,AU-CUST00995,TXN-2024-007752,2025-06-11T15:45:14,0.37,NORMAL,758,0,0.234,False,False,0
BEH-00007753,AU-CUST00791,TXN-2024-007753,2025-07-11T19:43:33,0.031,NORMAL,1715,0,0.233,False,False,0
BEH-00007754,AU-CUST00760,TXN-2024-007754,2025-08-10T15:09:30,0.298,NORMAL,294,0,0.284,False,False,0
BEH-00007755,AU-CUST00306,TXN-2024-007755,2024-10-08T13:36:49,0.23,NORMAL,1326,0,0.1,False,False,0
BEH-00007756,AU-CUST00659,TXN-2024-007756,2024-08-21T02:32:10,0.35,NORMAL,287,0,0.074,False,False,0
BEH-00007757,AU-CUST00338,TXN-2024-007757,2025-06-21T11:44:03,0.013,NORMAL,345,0,0.266,False,False,0
BEH-00007758,AU-CUST00599,TXN-2024-007758,2025-06-04T17:50:38,0.345,NORMAL,294,0,0.005,False,False,0
BEH-00007759,AU-CUST00393,TXN-2024-007759,2025-08-28T17:47:45,0.024,NORMAL,682,0,0.211,False,False,0
BEH-00007760,AU-CUST00604,TXN-2024-007760,2024-12-11T08:42:14,0.198,NORMAL,849,0,0.017,False,False,0
BEH-00007761,AU-CUST00740,TXN-2024-007761,2024-03-04T22:13:15,0.122,NORMAL,259,0,0.006,False,False,0
BEH-00007762,AU-CUST00309,TXN-2024-007762,2025-08-17T05:03:11,0.312,NORMAL,580,0,0.228,False,False,0
BEH-00007763,AU-CUST00013,TXN-2024-007763,2025-05-17T06:54:00,0.349,NORMAL,1103,0,0.135,False,False,0
BEH-00007764,AU-CUST00094,TXN-2024-007764,2024-08-28T16:54:53,0.107,NORMAL,1124,0,0.19,False,False,0
BEH-00007765,AU-CUST00905,TXN-2024-007765,2025-03-02T02:59:31,0.177,NORMAL,782,0,0.079,False,False,0
BEH-00007766,AU-CUST00958,TXN-2024-007766,2025-09-04T12:18:51,0.008,NORMAL,1189,0,0.248,False,False,0
BEH-00007767,AU-CUST00686,TXN-2024-007767,2025-05-05T15:58:08,0.651,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,291,2,0.869,False,True,3
BEH-00007768,AU-CUST00105,TXN-2024-007768,2025-06-30T06:56:16,0.04,NORMAL,173,0,0.026,False,False,0
BEH-00007769,AU-CUST00581,TXN-2024-007769,2024-08-26T08:51:05,0.093,NORMAL,440,0,0.096,False,False,0
BEH-00007770,AU-CUST00423,TXN-2024-007770,2025-08-08T10:32:18,0.054,NORMAL,1314,0,0.193,False,False,0
BEH-00007771,AU-CUST00234,TXN-2024-007771,2024-12-08T06:53:21,0.007,NORMAL,1583,0,0.234,False,False,0
BEH-00007772,AU-CUST00373,TXN-2024-007772,2025-05-29T20:42:15,0.046,NORMAL,1764,0,0.225,False,False,0
BEH-00007773,AU-CUST00783,TXN-2024-007773,2024-07-09T10:40:18,0.167,NORMAL,599,0,0.123,False,False,0
BEH-00007774,AU-CUST00997,TXN-2024-007774,2025-02-25T05:02:22,0.177,NORMAL,880,0,0.007,False,False,0
BEH-00007775,AU-CUST00872,TXN-2024-007775,2025-08-14T15:03:42,0.33,NORMAL,249,0,0.222,False,False,0
BEH-00007776,AU-CUST00203,TXN-2024-007776,2025-03-20T14:36:13,0.127,NORMAL,367,0,0.087,False,False,0
BEH-00007777,AU-CUST00493,TXN-2024-007777,2024-03-18T05:12:35,0.057,NORMAL,1662,0,0.021,False,False,0
BEH-00007778,AU-CUST00524,TXN-2024-007778,2025-07-07T02:22:38,0.276,NORMAL,859,0,0.152,False,False,0
BEH-00007779,AU-CUST00287,TXN-2024-007779,2025-07-26T12:26:38,0.02,NORMAL,531,0,0.222,False,False,0
BEH-00007780,AU-CUST00425,TXN-2024-007780,2025-03-28T23:23:01,0.09,NORMAL,1151,0,0.14,False,False,0
BEH-00007781,AU-CUST00375,TXN-2024-007781,2025-09-26T11:38:52,0.345,NORMAL,78,0,0.272,False,False,0
BEH-00007782,AU-CUST00068,TXN-2024-007782,2025-08-01T07:38:45,0.076,NORMAL,555,0,0.255,False,False,0
BEH-00007783,AU-CUST00407,TXN-2024-007783,2025-02-19T06:23:47,0.266,NORMAL,137,0,0.183,False,False,0
BEH-00007784,AU-CUST00359,TXN-2024-007784,2024-10-23T18:30:31,0.385,NORMAL,1188,0,0.272,False,False,0
BEH-00007785,AU-CUST00300,TXN-2024-007785,2025-06-06T00:37:06,0.318,NORMAL,1546,0,0.127,False,False,0
BEH-00007786,AU-CUST00609,TXN-2024-007786,2025-03-11T05:18:05,0.987,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1277,1,0.587,True,True,3
BEH-00007787,AU-CUST00707,TXN-2024-007787,2025-08-12T05:15:21,0.284,NORMAL,178,0,0.188,False,False,0
BEH-00007788,AU-CUST00047,TXN-2024-007788,2025-04-30T02:08:56,0.842,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,126,4,0.698,False,True,2
BEH-00007789,AU-CUST00337,TXN-2024-007789,2025-09-13T01:13:41,0.076,NORMAL,977,0,0.173,False,False,0
BEH-00007790,AU-CUST00033,TXN-2024-007790,2025-06-16T04:51:22,0.962,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,815,3,0.751,True,False,2
BEH-00007791,AU-CUST00821,TXN-2024-007791,2025-07-31T00:55:13,0.063,NORMAL,1159,0,0.184,False,False,0
BEH-00007792,AU-CUST00928,TXN-2024-007792,2025-01-12T00:11:58,0.652,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,368,4,0.875,False,False,2
BEH-00007793,AU-CUST00454,TXN-2024-007793,2024-11-26T14:40:58,0.17,NORMAL,567,0,0.034,False,False,0
BEH-00007794,AU-CUST00943,TXN-2024-007794,2025-09-19T12:36:05,0.274,NORMAL,872,0,0.271,False,False,0
BEH-00007795,AU-CUST00624,TXN-2024-007795,2024-07-04T23:51:12,0.208,NORMAL,1761,0,0.139,False,False,0
BEH-00007796,AU-CUST00867,TXN-2024-007796,2025-06-27T18:55:28,0.129,NORMAL,1654,0,0.068,False,False,0
BEH-00007797,AU-CUST00947,TXN-2024-007797,2025-02-20T08:15:00,0.128,NORMAL,291,0,0.1,False,False,0
BEH-00007798,AU-CUST00582,TXN-2024-007798,2024-12-19T19:36:18,0.364,NORMAL,511,0,0.267,False,False,0
BEH-00007799,AU-CUST00436,TXN-2024-007799,2025-02-27T20:42:28,0.316,NORMAL,1249,0,0.106,False,False,0
BEH-00007800,AU-CUST00737,TXN-2024-007800,2025-04-27T00:56:14,0.8,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,876,4,0.797,False,False,1
BEH-00007801,AU-CUST00167,TXN-2024-007801,2025-03-08T10:06:30,0.233,NORMAL,1192,0,0.219,False,False,0
BEH-00007802,AU-CUST00291,TXN-2024-007802,2025-08-30T20:14:16,0.256,NORMAL,1430,0,0.275,False,False,0
BEH-00007803,AU-CUST00547,TXN-2024-007803,2024-10-07T15:44:59,0.001,NORMAL,425,0,0.22,False,False,0
BEH-00007804,AU-CUST00201,TXN-2024-007804,2025-04-21T22:34:46,0.197,NORMAL,1337,0,0.095,False,False,0
BEH-00007805,AU-CUST00487,TXN-2024-007805,2024-11-22T11:49:00,0.237,NORMAL,1138,0,0.226,False,False,0
BEH-00007806,AU-CUST00854,TXN-2024-007806,2024-01-23T03:32:08,0.184,NORMAL,1313,0,0.084,False,False,0
BEH-00007807,AU-CUST00779,TXN-2024-007807,2025-05-18T00:25:00,0.192,NORMAL,1099,0,0.173,False,False,0
BEH-00007808,AU-CUST00890,TXN-2024-007808,2024-07-07T09:15:06,0.28,NORMAL,447,0,0.134,False,False,0
BEH-00007809,AU-CUST00858,TXN-2024-007809,2024-10-20T15:41:26,0.345,NORMAL,845,0,0.14,False,False,0
BEH-00007810,AU-CUST00327,TXN-2024-007810,2025-03-04T12:12:38,0.266,NORMAL,162,0,0.238,False,False,0
BEH-00007811,AU-CUST00707,TXN-2024-007811,2025-01-30T13:31:54,0.102,NORMAL,1270,0,0.178,False,False,0
BEH-00007812,AU-CUST00367,TXN-2024-007812,2024-08-04T22:40:18,0.125,NORMAL,1458,0,0.102,False,False,0
BEH-00007813,AU-CUST00971,TXN-2024-007813,2025-08-31T08:10:09,0.195,NORMAL,1683,0,0.199,False,False,0
BEH-00007814,AU-CUST00174,TXN-2024-007814,2024-10-10T00:30:26,0.378,NORMAL,362,0,0.032,False,False,0
BEH-00007815,AU-CUST00265,TXN-2024-007815,2025-07-21T19:43:14,0.185,NORMAL,297,0,0.175,False,False,0
BEH-00007816,AU-CUST00939,TXN-2024-007816,2024-10-03T01:03:51,0.19,NORMAL,310,0,0.207,False,False,0
BEH-00007817,AU-CUST00237,TXN-2024-007817,2025-08-05T23:53:05,0.13,NORMAL,877,0,0.007,False,False,0
BEH-00007818,AU-CUST00614,TXN-2024-007818,2025-02-06T14:59:16,0.06,NORMAL,576,0,0.257,False,False,0
BEH-00007819,AU-CUST00286,TXN-2024-007819,2025-08-10T06:42:13,0.379,NORMAL,305,0,0.004,False,False,0
BEH-00007820,AU-CUST00278,TXN-2024-007820,2025-01-03T14:13:43,0.028,NORMAL,1432,0,0.246,False,False,0
BEH-00007821,AU-CUST00666,TXN-2024-007821,2025-05-03T03:55:43,0.694,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,793,4,0.557,True,False,1
BEH-00007822,AU-CUST00792,TXN-2024-007822,2025-01-24T21:44:40,0.305,NORMAL,1042,0,0.107,False,False,0
BEH-00007823,AU-CUST00230,TXN-2024-007823,2024-12-03T23:14:25,0.195,NORMAL,771,0,0.26,False,False,0
BEH-00007824,AU-CUST00983,TXN-2024-007824,2025-09-17T23:24:12,0.208,NORMAL,811,0,0.066,False,False,0
BEH-00007825,AU-CUST00086,TXN-2024-007825,2025-07-01T17:42:39,0.153,NORMAL,986,0,0.139,False,False,0
BEH-00007826,AU-CUST00097,TXN-2024-007826,2024-04-03T21:36:39,0.285,NORMAL,507,0,0.0,False,False,0
BEH-00007827,AU-CUST00979,TXN-2024-007827,2025-03-23T02:02:39,0.367,NORMAL,914,0,0.286,False,False,0
BEH-00007828,AU-CUST00056,TXN-2024-007828,2025-02-03T23:37:44,0.238,NORMAL,905,0,0.227,False,False,0
BEH-00007829,AU-CUST00308,TXN-2024-007829,2025-02-09T05:21:08,0.073,NORMAL,945,0,0.081,False,False,0
BEH-00007830,AU-CUST00118,TXN-2024-007830,2025-02-02T00:30:14,0.12,NORMAL,1128,0,0.265,False,False,0
BEH-00007831,AU-CUST00221,TXN-2024-007831,2025-07-17T18:14:45,0.088,NORMAL,342,0,0.253,False,False,0
BEH-00007832,AU-CUST00073,TXN-2024-007832,2025-09-17T16:48:54,0.174,NORMAL,846,0,0.118,False,False,0
BEH-00007833,AU-CUST00355,TXN-2024-007833,2025-08-22T21:14:47,0.08,NORMAL,1092,0,0.039,False,False,0
