event_id,customer_id,transaction_id,event_timestamp,anomaly_score,behavioral_flags,session_duration_seconds,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures
BEH-00004535,AU-CUST00169,TXN-2024-004520,2024-12-09T04:28:33,0.394,NORMAL,889,4,0.309,False,False,3
BEH-00009061,AU-CUST00215,TXN-2024-009044,2024-08-07T14:37:58,0.04,NORMAL,1535,3,0.152,False,False,2
BEH-00002073,AU-CUST00818,TXN-2024-002063,2024-04-13T03:03:16,0.169,NORMAL,1773,4,0.104,False,False,3
BEH-00003439,AU-CUST00289,TXN-2024-003462,2025-05-25T10:54:31,0.01,NORMAL,1603,3,0.292,False,False,2
BEH-00005326,AU-CUST00674,TXN-2024-005332,2025-06-15T09:14:59,0.158,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,571,4,0.077,False,False,3
BEH-00002951,AU-CUST00102,TXN-2024-002946,2025-06-19T19:04:57,0.364,NORMAL,426,4,0.6,False,True,3
BEH-00007705,AU-CUST00250,TXN-2024-007686,2024-12-08T06:53:21,0.843,NORMAL,899,4,0.301,False,False,3
BEH-00009546,AU-CUST00830,TXN-2024-009539,2025-09-19T10:26:41,0.071,NORMAL,1029,2,0.267,False,False,1
BEH-00009344,AU-CUST00707,TXN-2024-009358,2025-06-05T02:38:14,0.402,NORMAL,1328,4,0.209,False,False,3
BEH-00011267,AU-CUST00259,TXN-2024-011265,2025-08-21T00:29:52,0.586,NORMAL,967,4,0.067,False,False,2
BEH-00007421,AU-CUST00996,TXN-2024-007413,2025-08-02T09:51:40,0.022,NORMAL,581,1,0.087,False,False,1
BEH-00011501,AU-CUST00390,TXN-2024-011506,2025-08-11T04:27:06,0.003,NORMAL,394,1,0.08,False,False,0
BEH-00001063,AU-CUST00372,TXN-2024-001053,2025-08-05T12:18:54,0.158,NORMAL,1201,4,0.255,False,False,3
BEH-00004307,AU-CUST00262,TXN-2024-004296,2024-11-21T21:58:00,0.109,NORMAL,213,2,0.019,False,False,2
BEH-00001948,AU-CUST00928,TXN-2024-001953,2025-06-28T05:06:51,0.196,NORMAL,1246,2,0.108,False,False,2
BEH-00002038,AU-CUST00298,TXN-2024-002043,2024-12-05T07:07:53,0.305,NORMAL,1217,4,0.136,False,False,3
BEH-00002521,AU-CUST00064,TXN-2024-002519,2025-03-02T15:39:28,0.019,NORMAL,663,3,0.161,False,False,1
BEH-00000740,AU-CUST00059,TXN-2024-000746,2025-07-22T20:37:46,0.467,NORMAL,1478,4,0.45,False,False,3
BEH-00007696,AU-CUST00029,TXN-2024-007699,2025-09-19T12:36:05,0.261,NORMAL,1474,2,0.085,False,False,2
BEH-00006389,AU-CUST00581,TXN-2024-006391,2025-02-02T18:33:32,0.378,NORMAL,1286,4,0.278,False,False,3
BEH-00005822,AU-CUST00939,TXN-2024-005799,2025-07-02T17:21:53,0.223,NORMAL,69,4,0.278,False,False,3
BEH-00009314,AU-CUST00720,TXN-2024-009324,2024-06-02T12:39:20,0.249,NORMAL,470,3,0.257,False,False,3
BEH-00003548,AU-CUST00588,TXN-2024-003552,2025-09-15T10:59:59,0.45,NORMAL,230,4,0.077,False,False,3
BEH-00009301,AU-CUST00209,TXN-2024-009314,2025-06-21T18:28:43,0.343,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1055,4,0.498,False,False,3
BEH-00000474,AU-CUST00526,TXN-2024-000468,2024-11-08T00:27:43,0.339,NORMAL,127,4,0.742,False,False,3
BEH-00002057,AU-CUST00391,TXN-2024-002056,2024-11-24T15:59:30,0.035,NORMAL,515,1,0.106,False,False,2
BEH-00006548,AU-CUST00260,TXN-2024-006563,2025-07-28T12:55:46,0.314,NORMAL,1673,4,0.231,False,False,3
BEH-00008440,AU-CUST00434,TXN-2024-008448,2024-05-27T20:36:53,0.233,NORMAL,1023,4,0.282,False,False,3
BEH-00005918,AU-CUST00685,TXN-2024-005936,2025-04-25T17:57:58,0.302,NORMAL,1024,4,0.624,False,False,3
BEH-00010989,AU-CUST00724,TXN-2024-010995,2025-05-01T06:36:15,0.373,NORMAL,114,4,0.014,False,False,3
BEH-00005029,AU-CUST00159,TXN-2024-005016,2024-12-15T06:14:44,0.083,NORMAL,829,0,0.038,False,False,0
BEH-00006926,AU-CUST00436,TXN-2024-006919,2024-09-15T16:16:04,0.156,NORMAL,1745,2,0.067,False,False,1
BEH-00006390,AU-CUST00398,TXN-2024-006399,2025-07-27T05:47:32,0.013,NORMAL,1084,3,0.084,False,False,1
BEH-00003125,AU-CUST00300,TXN-2024-003125,2025-06-30T05:11:16,0.157,NORMAL,1257,3,0.493,False,False,3
BEH-00010504,AU-CUST00862,TXN-2024-010497,2025-04-13T19:01:41,0.553,NORMAL,1253,2,0.085,False,False,3
BEH-00009995,AU-CUST00255,TXN-2024-009992,2025-03-13T16:13:36,0.199,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,1080,4,0.235,False,False,3
BEH-00007741,AU-CUST00250,TXN-2024-007736,2025-01-12T00:11:58,0.156,NORMAL,709,3,0.089,False,False,2
BEH-00010166,AU-CUST00931,TXN-2024-010164,2024-10-03T00:35:13,0.459,NORMAL,952,4,0.143,False,False,3
BEH-00011363,AU-CUST00427,TXN-2024-011364,2024-11-24T10:55:57,0.195,NORMAL,444,4,0.338,False,False,3
BEH-00003522,AU-CUST00263,TXN-2024-003539,2025-09-03T22:52:38,0.003,NORMAL,768,0,0.025,False,False,0
BEH-00009632,AU-CUST00209,TXN-2024-009633,2024-12-08T00:40:31,0.036,NORMAL,1200,4,0.15,False,False,2
BEH-00000921,AU-CUST00913,TXN-2024-000924,2025-01-26T22:00:08,0.161,NORMAL,1087,4,0.137,False,False,3
BEH-00011841,AU-CUST00752,TXN-2024-011842,2024-11-03T14:59:42,0.235,NORMAL,690,3,0.126,False,False,3
BEH-00008380,AU-CUST00988,TXN-2024-008373,2024-03-04T15:22:19,0.091,NORMAL,1589,0,0.046,False,False,0
BEH-00000516,AU-CUST00137,TXN-2024-000518,2025-01-31T00:49:33,0.272,NORMAL,1566,4,0.393,False,False,3
BEH-00008503,AU-CUST00549,TXN-2024-008516,2025-07-22T14:27:14,0.312,NORMAL,947,2,0.305,False,False,2
BEH-00003477,AU-CUST00503,TXN-2024-003471,2024-09-20T09:43:43,0.061,NORMAL,254,2,0.251,False,False,0
BEH-00007463,AU-CUST00559,TXN-2024-007449,2025-03-31T21:15:32,0.311,NORMAL,798,4,0.12,False,False,3
BEH-00002022,AU-CUST00672,TXN-2024-002019,2024-09-23T10:39:59,0.062,NORMAL,709,4,0.408,False,False,3
BEH-00009311,AU-CUST00838,TXN-2024-009325,2025-07-02T13:33:03,0.529,NORMAL,354,4,0.193,False,False,3
BEH-00007575,AU-CUST00062,TXN-2024-007563,2025-06-11T04:17:06,0.545,NORMAL,1488,4,0.5,False,False,3
BEH-00011166,AU-CUST00230,TXN-2024-011168,2024-08-30T12:21:43,0.107,NORMAL,1793,1,0.096,False,False,2
BEH-00003374,AU-CUST00400,TXN-2024-003394,2025-07-01T22:06:53,0.641,NORMAL,1487,4,0.201,False,False,3
BEH-00003232,AU-CUST00526,TXN-2024-003207,2025-03-23T23:22:21,0.011,NORMAL,1159,4,0.09,False,False,3
BEH-00005506,AU-CUST00265,TXN-2024-005502,2025-09-21T23:02:01,0.128,NORMAL,1245,4,0.349,False,False,3
BEH-00005251,AU-CUST00069,TXN-2024-005222,2025-02-04T18:35:58,0.221,NORMAL,1212,4,0.213,False,False,3
BEH-00010106,AU-CUST00835,TXN-2024-010117,2024-12-13T15:23:41,0.17,NORMAL,780,3,0.107,False,False,0
BEH-00003490,AU-CUST00741,TXN-2024-003493,2025-04-11T05:58:06,0.058,NORMAL,1703,4,0.301,False,False,1
BEH-00010990,AU-CUST00204,TXN-2024-010992,2025-08-24T18:36:44,0.148,NORMAL,967,4,0.209,False,False,3
BEH-00006767,AU-CUST00608,TXN-2024-006769,2025-08-13T12:45:55,0.213,NORMAL,1780,3,0.224,False,False,3
BEH-00006380,AU-CUST00382,TXN-2024-006391,2025-07-29T20:17:00,0.924,NORMAL,987,4,0.23,False,False,3
BEH-00007538,AU-CUST00003,TXN-2024-007531,2025-06-18T11:02:10,0.224,NORMAL,758,4,0.595,False,False,3
BEH-00008913,AU-CUST00945,TXN-2024-008916,2025-03-01T21:12:24,0.138,NORMAL,1500,4,0.246,False,False,3
BEH-00010001,AU-CUST00870,TXN-2024-010017,2025-08-05T01:20:26,0.251,NORMAL,1081,3,0.128,False,False,3
BEH-00006068,AU-CUST00286,TXN-2024-006073,2025-02-08T02:31:03,0.03,NORMAL,1479,1,0.264,False,False,2
BEH-00006693,AU-CUST00927,TXN-2024-006696,2024-07-17T10:30:48,0.114,NORMAL,370,0,0.03,False,False,0
BEH-00005875,AU-CUST00415,TXN-2024-005865,2025-02-20T15:42:29,0.83,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,971,4,0.421,False,False,3
BEH-00011902,AU-CUST00939,TXN-2024-011903,2024-07-18T10:49:24,0.15,NORMAL,1189,4,0.243,False,False,3
BEH-00001703,AU-CUST00010,TXN-2024-001697,2025-05-28T01:32:31,0.074,NORMAL,1483,1,0.034,False,False,1
BEH-00011189,AU-CUST00673,TXN-2024-011189,2025-09-11T12:18:44,0.006,NORMAL,1152,2,0.0,False,False,0
BEH-00004893,AU-CUST00115,TXN-2024-004908,2025-08-24T09:20:13,0.233,NORMAL,175,4,0.095,False,False,3
BEH-00004391,AU-CUST00764,TXN-2024-004388,2025-04-29T05:22:04,0.025,NORMAL,949,1,0.062,False,False,1
BEH-00000166,AU-CUST00113,TXN-2024-000167,2025-05-14T19:21:50,0.065,NORMAL,795,0,0.114,False,False,0
BEH-00008974,AU-CUST00327,TXN-2024-008960,2024-11-27T02:03:07,0.291,NORMAL,1478,2,0.169,False,False,2
BEH-00008825,AU-CUST00497,TXN-2024-008824,2025-05-29T05:21:14,0.381,NORMAL,371,4,0.474,False,False,3
BEH-00000408,AU-CUST00320,TXN-2024-000409,2024-11-19T07:48:01,0.09,NORMAL,115,0,0.1,False,False,1
BEH-00002744,AU-CUST00500,TXN-2024-002739,2025-08-03T21:07:08,0.032,NORMAL,693,4,0.095,False,False,3
BEH-00008327,AU-CUST00672,TXN-2024-008342,2025-02-05T13:38:47,0.236,NORMAL,154,3,0.049,False,False,2
BEH-00008005,AU-CUST00153,TXN-2024-008011,2025-06-26T09:40:06,0.031,NORMAL,1758,3,0.065,False,False,2
BEH-00011052,AU-CUST00188,TXN-2024-011049,2025-02-13T22:25:41,0.185,NORMAL,835,3,0.032,False,False,3
BEH-00005815,AU-CUST00944,TXN-2024-005797,2025-06-26T23:40:16,0.211,NORMAL,752,3,0.232,False,True,2
BEH-00004791,AU-CUST00422,TXN-2024-004811,2024-11-14T20:15:58,0.067,NORMAL,1762,1,0.014,False,False,0
BEH-00001060,AU-CUST00165,TXN-2024-001061,2025-08-02T04:44:56,0.48,NORMAL,1736,4,0.136,False,False,3
BEH-00009500,AU-CUST00907,TXN-2024-009506,2024-08-13T20:30:24,0.153,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,414,4,0.093,False,True,3
BEH-00009087,AU-CUST00505,TXN-2024-009101,2025-09-04T17:45:37,0.175,NORMAL,1066,4,0.156,False,False,1
BEH-00001079,AU-CUST00835,TXN-2024-001082,2025-07-09T03:19:59,0.19,NORMAL,294,3,0.01,False,False,2
BEH-00000806,AU-CUST00659,TXN-2024-000803,2025-01-31T14:57:50,0.293,NORMAL,1456,4,0.078,False,False,3
BEH-00009441,AU-CUST00366,TXN-2024-009453,2024-07-24T03:22:25,0.155,NORMAL,750,4,0.022,False,False,3
BEH-00003614,AU-CUST00989,TXN-2024-003613,2024-12-25T18:04:09,0.494,NORMAL,614,4,0.549,False,False,3
BEH-00006623,AU-CUST00699,TXN-2024-006627,2025-09-03T14:57:15,0.282,NORMAL,374,4,0.055,False,False,2
BEH-00005060,AU-CUST00621,TXN-2024-005041,2024-11-22T12:13:47,0.196,NORMAL,1774,2,0.002,False,False,1
BEH-00001875,AU-CUST00841,TXN-2024-001847,2025-09-04T05:32:07,0.042,NORMAL,1671,0,0.073,False,False,0
BEH-00001423,AU-CUST00123,TXN-2024-001432,2025-01-31T04:53:32,0.066,NORMAL,1299,4,0.115,False,False,3
BEH-00006099,AU-CUST00996,TXN-2024-006119,2025-09-15T19:42:14,0.307,NORMAL,1452,3,0.053,False,False,0
BEH-00003340,AU-CUST00449,TXN-2024-003353,2024-10-23T15:54:31,0.399,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1095,4,0.171,False,False,3
BEH-00005916,AU-CUST00526,TXN-2024-005938,2025-09-03T14:31:29,0.133,NORMAL,1337,4,0.151,False,False,2
BEH-00005652,AU-CUST00554,TXN-2024-005644,2025-07-15T04:13:52,0.034,NORMAL,123,2,0.104,True,False,1
BEH-00007456,AU-CUST00423,TXN-2024-007435,2025-06-04T07:45:52,0.162,NORMAL,1533,4,0.02,False,False,2
BEH-00011047,AU-CUST00840,TXN-2024-011049,2025-04-12T23:00:17,0.028,NORMAL,1256,2,0.034,False,False,1
BEH-00005724,AU-CUST00931,TXN-2024-005715,2024-02-24T06:25:41,0.181,NORMAL,1019,4,0.27,False,False,2
BEH-00010246,AU-CUST00150,TXN-2024-010249,2024-06-13T21:13:03,0.664,NORMAL,119,4,0.093,False,False,3
BEH-00006067,AU-CUST00483,TXN-2024-006084,2025-06-29T04:24:52,0.325,NORMAL,1586,4,0.1,False,False,3
BEH-00006168,AU-CUST00892,TXN-2024-006201,2025-01-07T11:59:14,1.0,NORMAL,1062,4,0.998,False,False,3
BEH-00009886,AU-CUST00867,TXN-2024-009907,2024-12-17T18:57:30,0.48,NORMAL,1327,4,0.127,False,False,3
BEH-00001097,AU-CUST00815,TXN-2024-001095,2025-01-28T07:22:41,0.335,NORMAL,1476,3,0.086,False,False,1
BEH-00011448,AU-CUST00067,TXN-2024-011450,2025-07-30T14:20:36,0.085,NORMAL,251,3,0.21,False,False,2
BEH-00004710,AU-CUST00639,TXN-2024-004728,2025-05-26T16:52:26,0.063,NORMAL,850,2,0.178,False,False,0
BEH-00004943,AU-CUST00838,TXN-2024-004929,2025-08-05T21:42:49,0.349,NORMAL,378,2,0.126,False,False,1
BEH-00006371,AU-CUST00292,TXN-2024-006398,2025-02-02T18:33:32,0.137,NORMAL,1108,3,0.096,False,False,1
BEH-00001271,AU-CUST00879,TXN-2024-001273,2025-08-01T08:45:39,0.207,NORMAL,1057,4,0.37,False,False,3
BEH-00000908,AU-CUST00099,TXN-2024-000912,2025-01-26T22:00:08,0.566,NORMAL,408,4,0.403,False,False,3
BEH-00007395,AU-CUST00846,TXN-2024-007390,2025-03-24T04:33:15,0.126,NORMAL,1485,4,0.157,False,False,3
BEH-00007091,AU-CUST00299,TXN-2024-007095,2025-05-09T01:20:20,0.293,NORMAL,1493,4,0.185,False,False,3
BEH-00003667,AU-CUST00817,TXN-2024-003655,2025-04-25T19:12:51,0.119,NORMAL,882,3,0.231,False,True,3
BEH-00006724,AU-CUST00544,TXN-2024-006717,2025-09-08T19:44:00,0.381,NORMAL,550,4,0.074,False,False,3
BEH-00008627,AU-CUST00036,TXN-2024-008621,2025-04-07T05:22:22,0.122,NORMAL,806,0,0.036,False,False,0
BEH-00005349,AU-CUST00419,TXN-2024-005359,2025-02-17T06:48:06,0.169,NORMAL,742,4,0.045,False,False,3
BEH-00002618,AU-CUST00613,TXN-2024-002608,2024-10-31T07:12:37,0.41,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1607,4,0.104,False,False,3
BEH-00000339,AU-CUST00913,TXN-2024-000334,2025-06-15T14:33:11,0.197,NORMAL,757,4,0.075,False,False,2
BEH-00005903,AU-CUST00175,TXN-2024-005883,2025-05-11T08:49:08,0.427,NORMAL,1024,4,0.282,False,False,3
BEH-00008342,AU-CUST00654,TXN-2024-008353,2025-05-18T06:42:46,0.153,NORMAL,1515,1,0.205,False,False,3
BEH-00010178,AU-CUST00400,TXN-2024-010182,2025-05-25T01:40:09,0.139,NORMAL,1083,0,0.07,False,False,0
BEH-00007195,AU-CUST00712,TXN-2024-007201,2025-03-28T19:42:47,0.693,NORMAL,930,4,0.075,False,False,3
BEH-00001614,AU-CUST00980,TXN-2024-001605,2025-06-06T13:40:12,0.28,NORMAL,1489,4,0.474,False,False,3
BEH-00006227,AU-CUST00391,TXN-2024-006217,2025-04-05T10:56:14,0.12,NORMAL,1252,2,0.091,False,False,2
BEH-00002965,AU-CUST00159,TXN-2024-002977,2024-04-13T10:04:01,0.977,NORMAL,852,4,0.361,False,False,3
BEH-00005813,AU-CUST00200,TXN-2024-005820,2024-01-22T18:22:58,0.408,NORMAL,173,2,0.144,False,False,2
BEH-00005162,AU-CUST00880,TXN-2024-005167,2024-07-20T13:34:31,0.042,NORMAL,1411,0,0.08,False,False,0
BEH-00001856,AU-CUST00345,TXN-2024-001833,2024-10-11T05:55:08,0.271,NORMAL,1341,4,0.095,False,False,3
BEH-00008153,AU-CUST00517,TXN-2024-008177,2025-03-28T02:24:10,0.164,NORMAL,739,2,0.103,False,False,2
BEH-00007073,AU-CUST00102,TXN-2024-007058,2025-04-18T03:46:21,0.36,NORMAL,127,4,0.514,False,False,3
BEH-00007746,AU-CUST00346,TXN-2024-007752,2025-08-13T22:28:11,0.36,NORMAL,82,4,0.176,False,False,3
BEH-00007607,AU-CUST00890,TXN-2024-007616,2025-06-11T04:17:06,0.126,NORMAL,1457,3,0.09,False,False,3
BEH-00002857,AU-CUST00431,TXN-2024-002860,2025-07-26T17:12:45,0.07,NORMAL,830,0,0.072,False,False,0
BEH-00011924,AU-CUST00085,TXN-2024-011925,2025-07-03T06:21:23,0.368,NORMAL,575,1,0.001,False,False,0
BEH-00007190,AU-CUST00699,TXN-2024-007186,2024-05-26T03:47:09,0.119,NORMAL,1703,3,0.125,False,False,3
BEH-00000017,AU-CUST00834,TXN-2024-000017,2025-07-01T15:30:03,0.25,NORMAL,895,2,0.099,False,False,2
BEH-00001558,AU-CUST00807,TXN-2024-001550,2024-09-25T02:34:09,0.015,NORMAL,1576,1,0.168,False,False,2
BEH-00001562,AU-CUST00301,TXN-2024-001553,2025-07-11T03:07:42,0.306,NORMAL,1049,2,0.138,False,False,1
BEH-00007413,AU-CUST00329,TXN-2024-007427,2025-02-24T03:28:42,0.165,NORMAL,817,4,0.323,False,False,3
BEH-00004007,AU-CUST00932,TXN-2024-004013,2025-07-28T06:36:00,0.192,NORMAL,723,4,0.374,False,False,3
BEH-00009859,AU-CUST00555,TXN-2024-009858,2024-07-18T16:35:57,0.151,NORMAL,1495,0,0.041,False,False,1
BEH-00002051,AU-CUST00785,TXN-2024-002043,2024-05-08T01:15:02,0.451,NORMAL,1701,4,0.497,True,False,3
BEH-00010932,AU-CUST00562,TXN-2024-010946,2025-07-31T05:51:12,0.207,NORMAL,1584,2,0.305,False,False,3
BEH-00004656,AU-CUST00747,TXN-2024-004659,2024-07-22T18:59:41,0.13,NORMAL,1257,3,0.03,False,False,2
BEH-00005624,AU-CUST00965,TXN-2024-005626,2025-08-22T05:12:39,0.173,NORMAL,1161,4,0.1,False,False,3
BEH-00006622,AU-CUST00024,TXN-2024-006619,2025-08-26T23:04:01,0.162,NORMAL,494,2,0.067,False,False,2
BEH-00001509,AU-CUST00404,TXN-2024-001508,2025-08-23T10:38:38,0.091,NORMAL,1048,3,0.045,False,False,1
BEH-00007725,AU-CUST00664,TXN-2024-007746,2025-07-17T07:45:20,0.714,NORMAL,227,4,0.598,False,True,3
BEH-00009416,AU-CUST00191,TXN-2024-009427,2025-09-26T00:49:21,0.121,NORMAL,344,4,0.232,False,False,3
BEH-00010370,AU-CUST00878,TXN-2024-010379,2025-02-05T22:09:21,0.138,NORMAL,1404,4,0.083,False,False,3
BEH-00002082,AU-CUST00369,TXN-2024-002068,2025-06-05T09:07:46,0.02,NORMAL,1227,0,0.136,False,False,0
BEH-00003358,AU-CUST00979,TXN-2024-003356,2025-09-15T09:16:31,0.455,NORMAL,992,4,0.613,False,False,3
BEH-00003512,AU-CUST00398,TXN-2024-003510,2025-03-16T11:09:16,0.202,NORMAL,1435,3,0.239,False,False,1
BEH-00011263,AU-CUST00830,TXN-2024-011265,2025-03-15T17:21:35,0.394,NORMAL,693,4,0.124,False,False,3
BEH-00001449,AU-CUST00437,TXN-2024-001444,2025-08-24T10:55:13,0.105,NORMAL,966,1,0.162,False,False,1
BEH-00007682,AU-CUST00353,TXN-2024-007685,2025-08-23T04:50:56,0.04,NORMAL,1641,0,0.025,False,False,0
BEH-00004268,AU-CUST00381,TXN-2024-004271,2025-06-15T21:24:53,0.052,NORMAL,1022,4,0.12,False,False,2
BEH-00004213,AU-CUST00051,TXN-2024-004210,2024-09-03T09:34:28,0.091,NORMAL,433,4,0.344,False,False,2
BEH-00009458,AU-CUST00706,TXN-2024-009455,2025-06-15T20:15:30,0.075,NORMAL,659,0,0.113,False,False,0
BEH-00003653,AU-CUST00151,TXN-2024-003645,2025-01-07T20:10:37,0.116,NORMAL,1722,1,0.108,False,False,2
BEH-00003510,AU-CUST00747,TXN-2024-003495,2024-11-03T11:29:35,0.275,NORMAL,1008,4,0.331,False,False,2
BEH-00008338,AU-CUST00377,TXN-2024-008340,2024-08-23T20:37:19,0.121,NORMAL,421,4,0.452,False,False,3
BEH-00011885,AU-CUST00717,TXN-2024-011885,2025-02-09T02:49:38,0.169,NORMAL,803,4,0.185,False,False,3
BEH-00004508,AU-CUST00229,TXN-2024-004514,2025-09-04T11:23:32,0.425,NORMAL,687,0,0.065,False,False,1
BEH-00007029,AU-CUST00560,TXN-2024-007047,2025-06-12T20:15:09,0.413,NORMAL,218,2,0.034,False,False,2
BEH-00009061,AU-CUST00932,TXN-2024-009092,2025-03-13T06:01:41,0.719,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1546,2,0.053,False,False,2
BEH-00010583,AU-CUST00037,TXN-2024-010599,2025-07-07T11:58:52,0.742,NORMAL,1383,4,0.13,False,False,3
BEH-00007799,AU-CUST00040,TXN-2024-007811,2025-05-06T17:02:05,0.259,NORMAL,944,4,0.129,False,False,3
BEH-00004062,AU-CUST00144,TXN-2024-004058,2025-06-16T10:57:03,0.202,NORMAL,1476,4,0.261,False,False,3
BEH-00008007,AU-CUST00173,TXN-2024-007997,2025-02-26T06:30:24,0.083,NORMAL,1045,1,0.005,False,False,0
BEH-00000369,AU-CUST00717,TXN-2024-000369,2025-08-05T14:12:30,0.283,NORMAL,1305,1,0.049,False,False,0
BEH-00008343,AU-CUST00190,TXN-2024-008339,2025-04-11T09:33:00,0.408,NORMAL,1530,3,0.161,False,False,3
BEH-00005621,AU-CUST00327,TXN-2024-005612,2025-01-11T01:31:49,0.177,NORMAL,1107,3,0.356,False,False,2
BEH-00004721,AU-CUST00232,TXN-2024-004702,2025-05-28T18:55:12,0.181,NORMAL,1013,1,0.153,False,False,2
BEH-00003866,AU-CUST00716,TXN-2024-003867,2025-05-26T16:12:37,0.098,NORMAL,616,0,0.023,False,False,1
BEH-00007350,AU-CUST00026,TXN-2024-007353,2025-06-19T18:42:42,0.194,NORMAL,409,4,0.116,False,False,3
BEH-00005590,AU-CUST00760,TXN-2024-005576,2024-06-11T07:26:16,0.065,NORMAL,791,4,0.116,False,False,3
BEH-00000754,AU-CUST00109,TXN-2024-000755,2025-07-31T16:12:19,0.05,NORMAL,1418,1,0.088,False,False,1
BEH-00004236,AU-CUST00872,TXN-2024-004250,2024-08-19T13:21:35,0.555,NORMAL,1221,0,0.147,False,False,0
BEH-00011656,AU-CUST00772,TXN-2024-011663,2025-08-19T10:57:07,0.132,NORMAL,337,0,0.044,False,False,0
BEH-00003217,AU-CUST00150,TXN-2024-003211,2025-05-28T07:31:05,0.1,NORMAL,213,4,0.302,False,False,3
BEH-00010862,AU-CUST00235,TXN-2024-010872,2025-09-13T15:26:04,0.404,NORMAL,706,0,0.016,False,False,0
BEH-00008902,AU-CUST00407,TXN-2024-008899,2025-09-13T15:15:56,0.369,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1502,4,0.195,False,False,3
BEH-00010630,AU-CUST00291,TXN-2024-010632,2025-08-16T01:16:24,0.32,NORMAL,1286,1,0.235,False,False,3
BEH-00010135,AU-CUST00468,TXN-2024-010127,2025-05-25T01:40:09,0.183,NORMAL,1390,4,0.066,False,False,3
BEH-00003712,AU-CUST00232,TXN-2024-003696,2025-01-30T04:30:45,0.501,NORMAL,392,4,0.087,False,False,3
BEH-00006059,AU-CUST00835,TXN-2024-006085,2025-06-14T23:35:22,0.273,NORMAL,1195,4,0.253,False,False,3
BEH-00008371,AU-CUST00122,TXN-2024-008362,2025-09-03T21:28:34,0.051,NORMAL,422,2,0.166,False,False,2
BEH-00011633,AU-CUST00342,TXN-2024-011640,2025-09-28T00:02:33,0.712,NORMAL,632,4,0.394,False,False,3
BEH-00004275,AU-CUST00083,TXN-2024-004280,2024-12-24T19:46:38,0.188,NORMAL,261,0,0.086,False,False,1
BEH-00002546,AU-CUST00473,TXN-2024-002549,2025-06-12T01:48:01,0.019,NORMAL,1183,3,0.086,False,False,1
BEH-00008372,AU-CUST00356,TXN-2024-008375,2025-08-19T10:53:34,0.073,NORMAL,351,4,0.082,False,False,3
BEH-00006606,AU-CUST00231,TXN-2024-006600,2025-01-19T19:22:33,0.018,NORMAL,1751,3,0.064,False,False,1
BEH-00011158,AU-CUST00634,TXN-2024-011165,2025-08-17T14:27:01,0.118,NORMAL,106,1,0.074,False,False,0
BEH-00011686,AU-CUST00854,TXN-2024-011687,2025-07-09T00:54:23,0.127,NORMAL,389,3,0.056,False,False,0
BEH-00000424,AU-CUST00454,TXN-2024-000428,2025-09-29T14:43:12,0.137,NORMAL,560,4,0.122,False,False,2
BEH-00005972,AU-CUST00810,TXN-2024-005964,2025-05-20T07:45:44,0.454,NORMAL,208,4,0.389,False,False,3
BEH-00005614,AU-CUST00223,TXN-2024-005591,2024-09-10T17:09:27,0.088,NORMAL,762,4,0.286,False,False,3
BEH-00011932,AU-CUST00427,TXN-2024-011932,2024-07-15T07:42:42,0.284,NORMAL,178,4,0.301,False,False,3
BEH-00009738,AU-CUST00030,TXN-2024-009754,2025-06-07T01:37:28,0.465,NORMAL,1225,4,0.287,False,False,3
BEH-00009900,AU-CUST00630,TXN-2024-009910,2025-02-13T04:37:56,0.617,NORMAL,1023,4,0.219,False,False,3
BEH-00001055,AU-CUST00414,TXN-2024-001052,2025-04-18T02:02:05,0.128,NORMAL,1155,4,0.003,False,False,3
BEH-00011486,AU-CUST00482,TXN-2024-011480,2025-09-22T19:51:05,0.023,NORMAL,1248,0,0.005,False,False,1
BEH-00007343,AU-CUST00493,TXN-2024-007372,2025-05-07T18:52:31,0.261,NORMAL,689,4,0.088,False,True,3
BEH-00005823,AU-CUST00441,TXN-2024-005823,2024-07-06T22:40:22,0.529,NORMAL,1257,4,0.366,False,False,3
BEH-00011464,AU-CUST00917,TXN-2024-011467,2025-05-30T17:34:28,0.288,NORMAL,636,4,0.191,False,False,2
BEH-00007720,AU-CUST00939,TXN-2024-007730,2025-03-11T22:45:53,0.374,NORMAL,1455,4,0.161,False,False,3
BEH-00002738,AU-CUST00896,TXN-2024-002757,2025-07-22T17:40:10,0.597,NORMAL,406,4,0.167,False,False,3
BEH-00004989,AU-CUST00400,TXN-2024-004980,2024-10-06T21:49:43,0.32,NORMAL,508,1,0.143,False,False,2
BEH-00011900,AU-CUST00399,TXN-2024-011898,2025-01-13T13:31:11,0.45,NORMAL,846,2,0.008,False,False,1
