customer_id,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years
mule_cust_000734,27,15167.27,True,0.643,448,medium,high,0.0273972602739726
mule_cust_000735,23,27639.77,True,0.629,447,low,high,0.0027397260273972603
mule_cust_000736,19,30330.3,True,0.874,572,medium,high,0.0821917808219178
mule_cust_000737,23,28549.47,True,0.614,610,low,critical,0.019178082191780823
mule_cust_000738,26,29845.06,True,0.888,619,low,high,0.0821917808219178
mule_cust_000739,23,18173.58,True,0.713,420,medium,high,0.0136986301369863
mule_cust_000740,27,32782.56,True,0.841,569,medium,high,0.0273972602739726
mule_cust_000741,22,23299.42,True,0.877,503,low,critical,0.0136986301369863
mule_cust_000742,22,19830.01,True,0.649,603,low,high,0.019178082191780823
mule_cust_000743,28,29915.07,True,0.853,577,low,high,0.005479452054794521
mule_cust_000744,23,31436.62,True,0.77,527,medium,high,0.010958904109589041
mule_cust_000745,25,25665.03,True,0.722,460,medium,high,0.00821917808219178
mule_cust_000746,22,20390.24,True,0.77,412,medium,high,0.038356164383561646
mule_cust_000747,27,31475.35,True,0.837,606,medium,high,0.0027397260273972603
mule_cust_000748,28,30217.03,True,0.603,500,low,high,0.0136986301369863
mule_cust_000749,28,18012.16,True,0.882,421,low,high,0.00821917808219178
mule_cust_000750,18,32583.72,True,0.754,519,low,high,0.0136986301369863
mule_cust_000751,30,30675.45,True,0.732,647,low,high,0.0136986301369863
mule_cust_000752,22,33019.22,True,0.841,401,medium,critical,0.038356164383561646
mule_cust_000753,28,31254.27,True,0.615,426,medium,critical,0.2465753424657534
mule_cust_000754,35,21532.78,True,0.882,601,medium,critical,0.005479452054794521
mule_cust_000755,18,24316.52,True,0.679,412,low,high,0.057534246575342465
mule_cust_000756,20,15448.52,True,0.714,602,medium,high,0.0136986301369863
mule_cust_000757,18,16604.44,True,0.868,558,low,high,0.019178082191780823
mule_cust_000758,28,27474.86,True,0.609,606,low,critical,0.019178082191780823
mule_cust_000759,25,15106.92,True,0.646,524,low,critical,0.0027397260273972603
mule_cust_000760,26,26619.01,True,0.697,570,medium,critical,0.0273972602739726
mule_cust_000761,27,17768.71,True,0.788,486,low,high,0.00821917808219178
mule_cust_000762,31,33582.79,True,0.619,458,low,high,0.00821917808219178
mule_cust_000763,24,23861.19,True,0.69,569,medium,high,0.0027397260273972603
mule_cust_000764,27,26863.16,True,0.664,545,low,high,0.005479452054794521
mule_cust_000765,23,32272.83,True,0.681,571,medium,high,0.0273972602739726
mule_cust_000766,25,28817.68,True,0.741,601,medium,high,0.0136986301369863
mule_cust_000767,25,29955.89,True,0.698,503,low,critical,0.010958904109589041
mule_cust_000768,27,24103.44,True,0.663,541,medium,high,0.0027397260273972603
mule_cust_000769,19,28707.91,True,0.746,606,low,high,0.0027397260273972603
mule_cust_000770,29,31056.22,True,0.865,583,low,critical,0.0027397260273972603
mule_cust_000771,32,32632.31,True,0.775,465,medium,high,0.010958904109589041
mule_cust_000772,31,26663.82,True,0.831,549,low,high,0.1643835616438356
mule_cust_000773,27,16330.55,True,0.759,483,medium,high,0.00821917808219178
mule_cust_000774,30,32658.3,True,0.756,444,low,high,0.019178082191780823
mule_cust_000775,33,28669.08,True,0.863,472,medium,high,0.0136986301369863
mule_cust_000776,35,15600.52,True,0.76,518,medium,critical,0.010958904109589041
mule_cust_000777,26,33815.47,True,0.744,523,low,critical,0.0027397260273972603
mule_cust_000778,19,34506.86,True,0.66,493,medium,critical,0.0273972602739726
mule_cust_000779,22,26037.54,True,0.621,457,low,critical,0.019178082191780823
mule_cust_000780,21,24382.14,True,0.713,451,low,high,0.005479452054794521
mule_cust_000781,24,25597.63,True,0.799,471,low,critical,0.019178082191780823
mule_cust_000782,24,20567.37,True,0.71,535,low,critical,0.0027397260273972603
mule_cust_000783,21,15410.42,True,0.893,563,low,critical,0.019178082191780823
mule_cust_000784,27,16251.3,True,0.631,622,medium,high,0.010958904109589041
mule_cust_000785,28,16529.6,True,0.612,421,low,critical,0.0027397260273972603
mule_cust_000786,24,21048.39,True,0.698,596,medium,high,0.038356164383561646
mule_cust_000787,24,30611.12,True,0.845,571,low,high,0.0136986301369863
mule_cust_000788,22,24756.69,True,0.783,622,low,high,0.038356164383561646
mule_cust_000789,23,29303.73,True,0.734,421,low,high,0.005479452054794521
mule_cust_000790,28,26485.75,True,0.744,542,medium,high,0.038356164383561646
mule_cust_000791,21,15899.23,True,0.896,431,low,high,0.005479452054794521
mule_cust_000792,30,22429.35,True,0.809,607,low,high,0.057534246575342465
mule_cust_000793,27,26191.58,True,0.786,648,medium,high,0.010958904109589041
mule_cust_000794,30,23136.1,True,0.766,488,low,high,0.010958904109589041
mule_cust_000795,25,33065.96,True,0.85,533,medium,critical,0.010958904109589041
mule_cust_000796,25,26586.29,True,0.603,531,medium,high,0.0273972602739726
mule_cust_000797,33,33646.46,True,0.782,590,low,critical,0.0273972602739726
mule_cust_000798,25,18705.41,True,0.62,636,low,high,0.010958904109589041
mule_cust_000799,23,33063.82,True,0.824,646,low,high,0.0136986301369863
mule_cust_000800,25,17860.02,True,0.854,530,medium,high,0.0027397260273972603
mule_cust_000801,31,21749.61,True,0.832,468,low,critical,0.038356164383561646
mule_cust_000802,20,28455.29,True,0.603,649,low,high,0.1232876712328767
mule_cust_000803,25,26778.66,True,0.859,569,medium,critical,0.00821917808219178
mule_cust_000804,29,27546.58,True,0.725,624,low,critical,0.005479452054794521
mule_cust_000805,25,18990.11,True,0.732,618,low,high,0.019178082191780823
mule_cust_000806,18,20829.22,True,0.841,586,low,high,0.0027397260273972603
mule_cust_000807,26,15128.7,True,0.872,518,medium,critical,0.005479452054794521
mule_cust_000808,24,23599.7,True,0.816,495,medium,high,0.019178082191780823
mule_cust_000809,23,29162.44,True,0.656,493,medium,high,0.0027397260273972603
mule_cust_000810,21,21808.23,True,0.807,600,medium,high,0.2465753424657534
mule_cust_000811,24,30471.05,True,0.645,557,medium,high,0.0027397260273972603
mule_cust_000812,25,23763.57,True,0.607,626,low,critical,0.010958904109589041
mule_cust_000813,28,19310.02,True,0.697,636,low,high,0.038356164383561646
mule_cust_000814,20,27166.39,True,0.754,464,low,high,0.057534246575342465
mule_cust_000815,26,18996.83,True,0.804,494,low,high,0.00821917808219178
mule_cust_000816,28,19738.67,True,0.661,550,low,high,0.019178082191780823
mule_cust_000817,31,22317.72,True,0.665,642,medium,high,0.010958904109589041
mule_cust_000818,25,30504.88,True,0.644,448,low,high,0.00821917808219178
mule_cust_000819,22,20875.52,True,0.749,416,medium,high,0.019178082191780823
mule_cust_000820,27,18846.2,True,0.699,436,medium,high,0.038356164383561646
mule_cust_000821,30,29781.34,True,0.853,457,low,high,0.0136986301369863
mule_cust_000822,24,28562.28,True,0.672,587,low,high,0.1643835616438356
mule_cust_000823,35,21237.59,True,0.728,427,low,high,0.0136986301369863
mule_cust_000824,22,21867.73,True,0.888,599,medium,critical,0.005479452054794521
mule_cust_000825,32,24056.27,True,0.87,510,low,high,0.0027397260273972603
mule_cust_000826,20,26904.26,True,0.764,424,medium,high,0.1232876712328767
mule_cust_000827,31,18787.87,True,0.865,472,low,high,0.005479452054794521
mule_cust_000828,28,30077.36,True,0.604,404,medium,high,0.019178082191780823
mule_cust_000829,20,33830.66,True,0.671,504,low,critical,0.019178082191780823
mule_cust_000830,27,23223.95,True,0.728,483,medium,high,0.0136986301369863
mule_cust_000831,28,20901.45,True,0.883,645,low,high,0.038356164383561646
mule_cust_000832,21,18692.65,True,0.685,576,low,high,0.019178082191780823
mule_cust_000833,29,18466.86,True,0.751,542,low,high,0.010958904109589041
mule_cust_000834,32,17741.79,True,0.856,615,medium,critical,0.0027397260273972603
mule_cust_000835,20,25933.91,True,0.621,446,low,critical,0.00821917808219178
mule_cust_000836,18,26628.34,True,0.702,503,medium,high,0.005479452054794521
mule_cust_000837,27,32967.73,True,0.635,640,low,high,0.005479452054794521
mule_cust_000838,19,20078.76,True,0.75,580,low,critical,0.0027397260273972603
mule_cust_000839,24,17374.18,True,0.666,472,low,critical,0.0027397260273972603
mule_cust_000840,31,30670.0,True,0.828,410,medium,high,0.0027397260273972603
mule_cust_000841,25,17065.3,True,0.699,590,low,high,0.010958904109589041
mule_cust_000842,25,19924.88,True,0.775,502,medium,high,0.005479452054794521
mule_cust_000843,33,23624.68,True,0.898,451,low,high,0.0027397260273972603
mule_cust_000844,18,25471.73,True,0.782,528,medium,high,0.0027397260273972603
mule_cust_000845,21,26552.64,True,0.791,608,medium,high,0.010958904109589041
mule_cust_000846,19,32917.68,True,0.882,416,low,critical,0.005479452054794521
mule_cust_000847,22,19181.19,True,0.652,477,low,high,0.0136986301369863
mule_cust_000848,31,26313.76,True,0.702,542,low,high,0.00821917808219178
mule_cust_000849,29,22692.22,True,0.608,562,low,high,0.00821917808219178
mule_cust_000850,18,28583.98,True,0.785,561,low,high,0.0027397260273972603
mule_cust_000851,18,24511.92,True,0.651,591,low,high,0.0027397260273972603
mule_cust_000852,26,21642.2,True,0.694,534,medium,critical,0.019178082191780823
mule_cust_000853,23,17327.17,True,0.829,635,medium,high,0.005479452054794521
mule_cust_000854,27,27964.72,True,0.798,521,medium,high,0.057534246575342465
mule_cust_000855,29,31293.42,True,0.808,506,low,high,0.0273972602739726
mule_cust_000856,33,23882.3,True,0.811,527,low,critical,0.019178082191780823
mule_cust_000857,27,16402.16,True,0.893,586,low,high,0.019178082191780823
mule_cust_000858,18,33144.98,True,0.636,495,low,high,0.0821917808219178
mule_cust_000859,30,26140.81,True,0.688,570,low,high,0.0821917808219178
mule_cust_000860,22,21261.0,True,0.638,507,low,critical,0.038356164383561646
mule_cust_000861,31,27708.29,True,0.664,601,low,high,0.005479452054794521
mule_cust_000862,22,15861.05,True,0.878,497,low,critical,0.00821917808219178
mule_cust_000863,29,17928.73,True,0.774,521,low,critical,0.0027397260273972603
mule_cust_000864,21,17152.28,True,0.857,505,low,critical,0.038356164383561646
mule_cust_000865,30,24680.41,True,0.812,611,low,high,0.0136986301369863
mule_cust_000866,21,32687.1,True,0.61,442,medium,high,0.038356164383561646
mule_cust_000867,33,34314.94,True,0.815,532,medium,high,0.019178082191780823
mule_cust_000868,30,31408.54,True,0.613,549,low,high,0.00821917808219178
mule_cust_000869,29,20318.57,True,0.816,459,low,critical,0.0136986301369863
mule_cust_000870,21,24193.02,True,0.839,472,low,high,0.019178082191780823
mule_cust_000871,21,27455.07,True,0.707,614,low,high,0.038356164383561646
mule_cust_000872,23,18204.51,True,0.663,424,low,high,0.010958904109589041
mule_cust_000873,29,29484.65,True,0.76,526,low,high,0.005479452054794521
mule_cust_000874,18,28234.37,True,0.777,498,low,high,0.0027397260273972603
mule_cust_000875,21,31603.02,True,0.693,608,low,critical,0.0027397260273972603
mule_cust_000876,21,32368.19,True,0.646,453,low,critical,0.038356164383561646
mule_cust_000877,21,23400.08,True,0.713,586,medium,high,0.010958904109589041
mule_cust_000878,26,15226.05,True,0.638,447,low,critical,0.0136986301369863
mule_cust_000879,27,22282.26,True,0.743,617,low,high,0.019178082191780823
mule_cust_000880,22,29188.78,True,0.604,510,medium,high,0.0821917808219178
mule_cust_000881,25,18888.95,True,0.675,442,low,high,0.0136986301369863
mule_cust_000882,29,19486.37,True,0.806,468,medium,high,0.0273972602739726
mule_cust_000883,19,18864.99,True,0.799,500,medium,high,0.038356164383561646
mule_cust_000884,19,19222.52,True,0.626,523,low,critical,0.0273972602739726
mule_cust_000885,28,29550.58,True,0.801,579,medium,high,0.0273972602739726
mule_cust_000886,20,26439.92,True,0.654,643,medium,critical,0.0027397260273972603
mule_cust_000887,25,29678.11,True,0.63,623,low,high,0.0136986301369863
mule_cust_000888,27,16133.61,True,0.883,614,low,high,0.00821917808219178
mule_cust_000889,29,19930.4,True,0.652,579,low,critical,0.005479452054794521
mule_cust_000890,31,20945.74,True,0.859,469,low,high,0.0273972602739726
mule_cust_000891,30,30810.41,True,0.856,449,low,high,0.057534246575342465
mule_cust_000892,23,18126.34,True,0.837,585,low,critical,0.0136986301369863
mule_cust_000893,18,34795.13,True,0.863,494,low,high,0.038356164383561646
mule_cust_000894,34,34545.6,True,0.739,584,medium,critical,0.0027397260273972603
mule_cust_000895,25,27758.04,True,0.758,586,medium,critical,0.1232876712328767
mule_cust_000896,23,23549.73,True,0.779,543,low,high,0.005479452054794521
mule_cust_000897,26,15470.65,True,0.85,538,low,high,0.0273972602739726
mule_cust_000898,25,30590.33,True,0.618,494,medium,high,0.005479452054794521
mule_cust_000899,24,24844.65,True,0.737,580,medium,high,0.0821917808219178
mule_cust_000900,28,20060.53,True,0.735,553,low,critical,0.0273972602739726
mule_cust_000901,22,16865.43,True,0.799,594,low,critical,0.0027397260273972603
mule_cust_000902,27,26884.84,True,0.807,459,medium,high,0.010958904109589041
mule_cust_000903,18,22562.02,True,0.687,409,low,high,0.005479452054794521
mule_cust_000904,27,19666.66,True,0.813,441,medium,high,0.038356164383561646
mule_cust_000905,21,28008.5,True,0.885,641,low,high,0.038356164383561646
mule_cust_000906,18,29683.03,True,0.623,465,low,high,0.0136986301369863
mule_cust_000907,23,17527.73,True,0.85,648,medium,high,0.019178082191780823
mule_cust_000908,21,15557.04,True,0.668,523,low,high,0.00821917808219178
mule_cust_000909,28,24851.98,True,0.836,593,medium,high,0.0027397260273972603
mule_cust_000910,19,32807.69,True,0.693,423,low,high,0.0027397260273972603
mule_cust_000911,23,25933.93,True,0.798,561,low,critical,0.005479452054794521
mule_cust_000912,31,23131.81,True,0.714,563,medium,high,0.0027397260273972603
mule_cust_000913,28,30695.39,True,0.841,495,medium,critical,0.0273972602739726
mule_cust_000914,27,28592.66,True,0.713,623,low,critical,0.010958904109589041
mule_cust_000915,28,16633.35,True,0.832,642,low,critical,0.00821917808219178
mule_cust_000916,26,15324.87,True,0.687,636,low,critical,0.0136986301369863
mule_cust_000917,29,17547.39,True,0.614,544,medium,high,0.0821917808219178
mule_cust_000918,29,33367.95,True,0.731,515,low,high,0.0027397260273972603
mule_cust_000919,26,20765.03,True,0.695,644,medium,high,0.010958904109589041
mule_cust_000920,27,22131.92,True,0.845,614,low,high,0.0136986301369863
mule_cust_000921,29,32888.09,True,0.773,428,medium,critical,0.005479452054794521
mule_cust_000922,19,25977.46,True,0.752,618,medium,high,0.019178082191780823
mule_cust_000923,21,16899.31,True,0.89,474,low,high,0.00821917808219178
mule_cust_000924,29,34535.89,True,0.66,415,low,high,0.00821917808219178
mule_cust_000925,35,26654.29,True,0.858,510,low,critical,0.019178082191780823
mule_cust_000926,22,24780.72,True,0.756,511,low,critical,0.005479452054794521
mule_cust_000927,20,27647.93,True,0.741,603,low,high,0.005479452054794521
mule_cust_000928,25,20134.87,True,0.856,418,low,critical,0.0273972602739726
mule_cust_000929,28,27383.45,True,0.831,485,low,high,0.005479452054794521
mule_cust_000930,22,24841.09,True,0.884,599,low,critical,0.005479452054794521
mule_cust_000931,20,34269.6,True,0.726,442,low,high,0.005479452054794521
mule_cust_000932,22,30430.24,True,0.629,578,medium,high,0.010958904109589041
mule_cust_000933,26,25886.9,True,0.772,554,medium,high,0.019178082191780823
mule_cust_000934,32,25464.26,True,0.837,515,low,high,0.019178082191780823
mule_cust_000935,22,27272.76,True,0.829,586,medium,critical,0.019178082191780823
mule_cust_000936,20,32872.71,True,0.865,467,medium,high,0.0136986301369863
mule_cust_000937,21,29034.77,True,0.647,516,low,high,0.00821917808219178
mule_cust_000938,25,29647.77,True,0.71,524,medium,critical,0.00821917808219178
mule_cust_000939,27,21627.04,True,0.701,448,low,high,0.0136986301369863
mule_cust_000940,27,21144.78,True,0.873,572,low,high,0.010958904109589041
mule_cust_000941,20,26690.86,True,0.816,453,low,critical,0.005479452054794521
mule_cust_000942,24,16534.46,True,0.766,491,low,high,0.010958904109589041
mule_cust_000943,35,24034.79,True,0.859,478,low,high,0.005479452054794521
mule_cust_000944,24,34716.11,True,0.711,580,medium,high,0.010958904109589041
mule_cust_000945,24,27964.67,True,0.683,633,medium,high,0.0027397260273972603
mule_cust_000946,28,17707.11,True,0.847,584,low,high,0.019178082191780823
mule_cust_000947,26,26634.73,True,0.882,400,low,high,0.005479452054794521
mule_cust_000948,20,28512.43,True,0.802,645,medium,high,0.0027397260273972603
mule_cust_000949,19,26047.32,True,0.745,434,medium,high,0.005479452054794521
mule_cust_000950,20,20085.22,True,0.887,442,low,high,0.0136986301369863
mule_cust_000951,25,33160.37,True,0.732,415,low,high,0.010958904109589041
mule_cust_000952,25,32398.76,True,0.857,438,medium,high,0.019178082191780823
mule_cust_000953,32,30102.67,True,0.695,557,medium,high,0.1232876712328767
mule_cust_000954,22,30828.2,True,0.725,489,low,critical,0.00821917808219178
mule_cust_000955,22,33817.6,True,0.811,486,medium,high,0.010958904109589041
mule_cust_000956,22,22882.72,True,0.687,418,medium,high,0.0136986301369863
mule_cust_000957,25,26612.9,True,0.608,432,medium,critical,0.0027397260273972603
mule_cust_000958,20,30718.51,True,0.758,645,low,high,0.057534246575342465
mule_cust_000959,19,31287.74,True,0.751,414,low,high,0.005479452054794521
mule_cust_000960,26,15482.2,True,0.617,534,low,high,0.0821917808219178
mule_cust_000961,31,22664.31,True,0.827,586,low,high,0.019178082191780823
mule_cust_000962,21,23823.01,True,0.672,497,low,high,0.005479452054794521
mule_cust_000963,29,26093.74,True,0.739,424,medium,critical,0.1643835616438356
mule_cust_000964,24,15291.34,True,0.603,566,medium,high,0.005479452054794521
mule_cust_000965,26,19409.75,True,0.67,572,low,high,0.019178082191780823
mule_cust_000966,29,31497.08,True,0.741,586,low,critical,0.010958904109589041
mule_cust_000967,21,28330.44,True,0.748,510,low,high,0.00821917808219178
mule_cust_000968,20,29845.87,True,0.723,539,low,high,0.0136986301369863
mule_cust_000969,23,25234.15,True,0.673,646,low,high,0.0027397260273972603
mule_cust_000970,21,24488.7,True,0.713,535,low,high,0.0027397260273972603
mule_cust_000971,25,26320.37,True,0.867,476,low,critical,0.0136986301369863
mule_cust_000972,20,33350.86,True,0.696,421,medium,critical,0.0821917808219178
mule_cust_000973,25,27911.44,True,0.867,509,medium,high,0.005479452054794521
mule_cust_000974,24,24031.31,True,0.606,587,medium,critical,0.0273972602739726
mule_cust_000975,20,25371.23,True,0.774,570,low,high,0.0273972602739726
mule_cust_000976,27,29575.72,True,0.648,442,medium,high,0.00821917808219178
mule_cust_000977,25,16535.16,True,0.776,578,medium,high,0.1643835616438356
mule_cust_000978,22,30319.43,True,0.741,619,medium,high,0.057534246575342465
mule_cust_000979,22,18541.65,True,0.615,535,medium,high,0.00821917808219178
mule_cust_000980,25,34263.18,True,0.63,596,low,high,0.038356164383561646
mule_cust_000981,19,18580.63,True,0.646,646,medium,critical,0.0027397260273972603
mule_cust_000982,20,21639.73,True,0.601,510,low,critical,0.0273972602739726
mule_cust_000983,23,30648.52,True,0.727,637,low,critical,0.010958904109589041
mule_cust_000984,33,29604.87,True,0.814,570,medium,high,0.005479452054794521
mule_cust_000985,33,18617.84,True,0.77,582,low,critical,0.0027397260273972603
mule_cust_000986,22,29631.24,True,0.807,579,low,high,0.0273972602739726
mule_cust_000987,30,16192.35,True,0.617,626,low,high,0.038356164383561646
mule_cust_000988,24,28515.23,True,0.766,549,low,high,0.00821917808219178
mule_cust_000989,20,28509.12,True,0.797,635,low,high,0.0027397260273972603
mule_cust_000990,28,26435.79,True,0.843,632,low,high,0.00821917808219178
mule_cust_000991,21,22108.79,True,0.648,550,low,high,0.1232876712328767
mule_cust_000992,26,33773.3,True,0.671,548,low,high,0.1643835616438356
mule_cust_000993,24,26069.44,True,0.78,514,low,high,0.0821917808219178
mule_cust_000994,29,20090.81,True,0.742,490,low,high,0.038356164383561646
mule_cust_000995,22,28899.06,True,0.646,489,medium,high,0.00821917808219178
mule_cust_000996,25,17610.09,True,0.698,645,low,high,0.005479452054794521
mule_cust_000997,23,26985.99,True,0.809,641,low,high,0.005479452054794521
mule_cust_000998,23,33160.3,True,0.75,474,low,high,0.005479452054794521
mule_cust_000999,26,33829.48,True,0.76,551,low,high,0.0273972602739726
